# Residuals   
# Time        	p             	Ux            	Uy            	Uz            	k             
0.0047941     	9.083200e-03	1.896476e-03	4.561809e-04	1.814050e-03	4.565027e-05
0.00492629    	7.739729e-03	1.865350e-03	4.567417e-04	1.800702e-03	4.613919e-05
0.00505873    	7.721385e-03	1.841033e-03	4.566128e-04	1.791484e-03	4.693681e-05
0.00519143    	9.248927e-03	1.817947e-03	4.586132e-04	1.784289e-03	4.778473e-05
0.00532436    	9.155342e-03	1.793508e-03	4.604744e-04	1.779883e-03	4.888134e-05
0.00545746    	8.847621e-03	1.770371e-03	4.623483e-04	1.773959e-03	5.006147e-05
0.00559068    	9.134187e-03	1.745281e-03	4.641688e-04	1.768485e-03	5.127748e-05
0.00572395    	9.136900e-03	1.721027e-03	4.660239e-04	1.766403e-03	5.244753e-05
0.00585722    	8.929816e-03	1.695633e-03	4.683095e-04	1.761967e-03	5.353398e-05
0.00599047    	9.073568e-03	1.670055e-03	4.702622e-04	1.759481e-03	5.438813e-05
0.00612361    	9.213660e-03	1.643548e-03	4.720333e-04	1.754711e-03	5.495912e-05
0.00625656    	9.141669e-03	1.616912e-03	4.737612e-04	1.749304e-03	5.525449e-05
0.0063893     	9.075467e-03	1.590118e-03	4.750902e-04	1.743591e-03	5.530189e-05
0.00652178    	9.366563e-03	1.563396e-03	4.759662e-04	1.737769e-03	5.503185e-05
0.00665396    	9.143240e-03	1.536101e-03	4.764758e-04	1.731557e-03	5.445357e-05
0.00678582    	9.137123e-03	1.509599e-03	4.766113e-04	1.724559e-03	5.376845e-05
0.00691735    	9.300213e-03	1.483619e-03	4.766206e-04	1.717639e-03	5.298783e-05
0.00704858    	9.950469e-03	1.459017e-03	4.763844e-04	1.710813e-03	5.222740e-05
0.00717968    	9.345441e-03	1.437556e-03	4.767838e-04	1.706454e-03	5.152202e-05
0.00731068    	9.273588e-03	1.415803e-03	4.768441e-04	1.700725e-03	5.070600e-05
0.00744158    	9.445937e-03	1.394561e-03	4.768394e-04	1.693562e-03	4.984769e-05
0.00757238    	9.454306e-03	1.372431e-03	4.763551e-04	1.685307e-03	4.888976e-05
0.00770304    	9.511563e-03	1.351549e-03	4.750657e-04	1.674301e-03	4.791009e-05
0.00783353    	9.241855e-03	1.330102e-03	4.730043e-04	1.661004e-03	4.685634e-05
0.00796385    	9.446570e-03	1.308979e-03	4.698029e-04	1.645788e-03	4.573828e-05
0.00809398    	8.972520e-03	1.287604e-03	4.651591e-04	1.627968e-03	4.458757e-05
0.00822391    	8.808679e-03	1.265615e-03	4.588949e-04	1.607387e-03	4.342852e-05
0.00835372    	8.684232e-03	1.242970e-03	4.501461e-04	1.584414e-03	4.226791e-05
0.00848337    	8.722714e-03	1.220578e-03	4.393718e-04	1.560372e-03	4.110571e-05
0.00861314    	8.742015e-03	1.201342e-03	4.268958e-04	1.536319e-03	4.000715e-05
0.00874338    	8.737757e-03	1.184335e-03	4.121400e-04	1.513656e-03	3.901030e-05
0.00887443    	8.763321e-03	1.170718e-03	3.959575e-04	1.493120e-03	3.815796e-05
0.00900671    	8.920799e-03	1.161875e-03	3.783826e-04	1.475270e-03	3.745560e-05
0.00914061    	9.195197e-03	1.155408e-03	3.598556e-04	1.460923e-03	3.692680e-05
0.00927637    	9.375083e-03	1.151026e-03	3.410058e-04	1.448675e-03	3.657115e-05
0.00941413    	9.625965e-03	1.149995e-03	3.224090e-04	1.440135e-03	3.642073e-05
0.00955427    	9.518440e-03	1.155081e-03	3.056810e-04	1.438915e-03	3.661702e-05
0.00969676    	9.800185e-03	1.160735e-03	2.899841e-04	1.437316e-03	3.701837e-05
0.00984125    	9.855642e-03	1.167396e-03	2.755678e-04	1.435865e-03	3.753235e-05
0.00998739    	1.001444e-02	1.176175e-03	2.634736e-04	1.434407e-03	3.824842e-05
0.0101348     	9.466250e-03	1.182160e-03	2.518239e-04	1.426955e-03	3.900013e-05
0.0102828     	9.583011e-03	1.187935e-03	2.419755e-04	1.414796e-03	3.970581e-05
0.0104311     	9.703119e-03	1.193546e-03	2.331126e-04	1.399702e-03	4.040973e-05
0.010579      	9.446537e-03	1.196632e-03	2.245846e-04	1.379767e-03	4.088522e-05
0.010726      	9.581784e-03	1.196599e-03	2.169147e-04	1.356523e-03	4.118945e-05
0.0108722     	9.417076e-03	1.201036e-03	2.105270e-04	1.337075e-03	4.153169e-05
0.0110177     	9.548734e-03	1.207554e-03	2.051314e-04	1.318928e-03	4.194317e-05
0.0111625     	9.391840e-03	1.215649e-03	2.007467e-04	1.304106e-03	4.237602e-05
0.0113069     	9.797491e-03	1.223151e-03	1.970893e-04	1.292008e-03	4.285263e-05
0.011451      	1.000109e-02	1.230644e-03	1.940085e-04	1.281466e-03	4.338957e-05
0.0115948     	9.952059e-03	1.240292e-03	1.913238e-04	1.271697e-03	4.394831e-05
0.0117384     	1.033668e-02	1.249433e-03	1.889261e-04	1.262274e-03	4.444855e-05
0.0118819     	1.057778e-02	1.258309e-03	1.867930e-04	1.253770e-03	4.487368e-05
0.0120252     	1.097336e-02	1.266048e-03	1.849415e-04	1.246892e-03	4.541263e-05
0.0121685     	1.116727e-02	1.272606e-03	1.830707e-04	1.239180e-03	4.595570e-05
0.0123116     	1.091329e-02	1.277688e-03	1.813597e-04	1.232737e-03	4.639995e-05
0.0124547     	1.125087e-02	1.280596e-03	1.799448e-04	1.225892e-03	4.673409e-05
0.0125976     	1.124285e-02	1.280500e-03	1.785487e-04	1.219304e-03	4.697745e-05
0.0127403     	1.113640e-02	1.278943e-03	1.774515e-04	1.213027e-03	4.718924e-05
0.0128829     	1.133957e-02	1.276405e-03	1.763141e-04	1.205379e-03	4.742487e-05
0.0130254     	1.111124e-02	1.273568e-03	1.754078e-04	1.199838e-03	4.763194e-05
0.0131677     	1.069635e-02	1.270244e-03	1.744112e-04	1.193335e-03	4.786655e-05
0.0133099     	1.079178e-02	1.264723e-03	1.735947e-04	1.188026e-03	4.810448e-05
0.013452      	1.077281e-02	1.257854e-03	1.726817e-04	1.181913e-03	4.832809e-05
0.013594      	1.090587e-02	1.250364e-03	1.719717e-04	1.177568e-03	4.840871e-05
0.0137359     	1.029993e-02	1.242005e-03	1.712604e-04	1.172519e-03	4.849888e-05
0.0138777     	1.046287e-02	1.233864e-03	1.705931e-04	1.168752e-03	4.860431e-05
0.0140194     	1.018128e-02	1.226503e-03	1.699925e-04	1.165054e-03	4.871597e-05
0.0141611     	1.015484e-02	1.219197e-03	1.694185e-04	1.162241e-03	4.881849e-05
0.0143028     	1.052445e-02	1.211272e-03	1.688327e-04	1.159999e-03	4.893545e-05
0.0144444     	1.028168e-02	1.204662e-03	1.683692e-04	1.159158e-03	4.907233e-05
0.0145861     	1.047831e-02	1.198587e-03	1.678122e-04	1.157799e-03	4.919883e-05
0.0147279     	1.052060e-02	1.191946e-03	1.672496e-04	1.158326e-03	4.936273e-05
0.0148697     	1.107941e-02	1.185257e-03	1.666581e-04	1.158089e-03	4.945284e-05
0.0150115     	2.274258e-02	1.180617e-03	1.668751e-04	1.159946e-03	4.961201e-05
0.0151534     	1.088734e-02	1.170769e-03	1.655660e-04	1.160483e-03	4.970689e-05
0.0152953     	1.044423e-02	1.163976e-03	1.648507e-04	1.162022e-03	4.984865e-05
0.0154374     	1.054640e-02	1.155705e-03	1.641312e-04	1.163938e-03	5.002160e-05
0.0155795     	1.018302e-02	1.148746e-03	1.634733e-04	1.165652e-03	5.019107e-05
0.0157217     	1.054196e-02	1.140500e-03	1.626155e-04	1.168422e-03	5.038195e-05
0.0158641     	1.019239e-02	1.132694e-03	1.617408e-04	1.171268e-03	5.057072e-05
0.0160065     	1.057618e-02	1.124575e-03	1.610174e-04	1.174092e-03	5.076266e-05
0.0161491     	1.069549e-02	1.116204e-03	1.602352e-04	1.177341e-03	5.093363e-05
0.0162917     	1.097680e-02	1.107889e-03	1.596069e-04	1.180332e-03	5.109074e-05
0.0164345     	1.151066e-02	1.098992e-03	1.589046e-04	1.183261e-03	5.119755e-05
0.0165773     	1.114553e-02	1.089598e-03	1.582864e-04	1.185405e-03	5.130113e-05
0.01672       	1.184214e-02	1.079651e-03	1.575972e-04	1.186764e-03	5.133411e-05
0.0168628     	1.153267e-02	1.069672e-03	1.569083e-04	1.187709e-03	5.131434e-05
0.0170054     	1.200104e-02	1.058999e-03	1.562914e-04	1.188455e-03	5.123402e-05
0.0171481     	1.233576e-02	1.047564e-03	1.557217e-04	1.187765e-03	5.112276e-05
0.0172906     	1.263702e-02	1.036562e-03	1.551438e-04	1.186389e-03	5.095898e-05
0.017433      	1.290871e-02	1.025718e-03	1.545435e-04	1.184551e-03	5.078891e-05
0.0175754     	1.259291e-02	1.015136e-03	1.538964e-04	1.180893e-03	5.057824e-05
0.0177178     	1.220768e-02	1.005342e-03	1.532421e-04	1.178284e-03	5.037276e-05
0.0178601     	1.233925e-02	9.961161e-04	1.527630e-04	1.173586e-03	5.014485e-05
0.0180025     	1.249510e-02	9.871055e-04	1.521991e-04	1.168248e-03	4.989935e-05
0.0181449     	1.214969e-02	9.786440e-04	1.516458e-04	1.162986e-03	4.964073e-05
0.0182874     	1.201490e-02	9.709889e-04	1.510053e-04	1.156497e-03	4.938141e-05
0.01843       	1.155218e-02	9.633874e-04	1.503370e-04	1.149057e-03	4.909374e-05
0.0185727     	1.120402e-02	9.569083e-04	1.495406e-04	1.140587e-03	4.880077e-05
0.0187154     	1.089355e-02	9.508017e-04	1.487296e-04	1.130906e-03	4.849433e-05
0.0188582     	1.068701e-02	9.446407e-04	1.477797e-04	1.120476e-03	4.819011e-05
0.0190012     	1.059512e-02	9.395626e-04	1.466888e-04	1.110075e-03	4.787952e-05
0.0191443     	1.066463e-02	9.345493e-04	1.454599e-04	1.098933e-03	4.755247e-05
0.0192876     	1.059039e-02	9.297092e-04	1.439890e-04	1.087982e-03	4.721120e-05
0.019431      	1.063578e-02	9.251021e-04	1.424551e-04	1.078001e-03	4.687277e-05
0.0195746     	1.064951e-02	9.209707e-04	1.408827e-04	1.067902e-03	4.655451e-05
0.0197185     	1.107440e-02	9.176833e-04	1.391432e-04	1.057896e-03	4.622498e-05
0.0198626     	1.130381e-02	9.140125e-04	1.374219e-04	1.047542e-03	4.589096e-05
0.0200068     	1.685824e-02	9.130298e-04	1.364352e-04	1.039843e-03	4.562359e-05
0.0201512     	1.068684e-02	9.102573e-04	1.342281e-04	1.027848e-03	4.529799e-05
0.0202958     	1.072124e-02	9.088048e-04	1.326844e-04	1.017299e-03	4.503730e-05
0.0204404     	1.065707e-02	9.083072e-04	1.313304e-04	1.007210e-03	4.475348e-05
0.0205851     	1.031438e-02	9.071418e-04	1.299351e-04	9.960667e-04	4.446271e-05
0.0207297     	1.054973e-02	9.076556e-04	1.287138e-04	9.851320e-04	4.418582e-05
0.0208742     	1.033526e-02	9.082521e-04	1.277433e-04	9.749627e-04	4.390430e-05
0.0210185     	1.066209e-02	9.089318e-04	1.268262e-04	9.645585e-04	4.362705e-05
0.0211627     	1.056391e-02	9.090810e-04	1.260667e-04	9.544624e-04	4.333913e-05
0.0213066     	1.142407e-02	9.093542e-04	1.254148e-04	9.446227e-04	4.305154e-05
0.0214504     	1.145145e-02	9.097740e-04	1.248744e-04	9.355460e-04	4.275699e-05
0.021594      	1.153784e-02	9.098972e-04	1.244292e-04	9.271158e-04	4.246447e-05
0.0217374     	1.223611e-02	9.102051e-04	1.239409e-04	9.190110e-04	4.216295e-05
0.0218807     	1.246761e-02	9.104496e-04	1.236195e-04	9.116244e-04	4.186806e-05
0.0220238     	1.298226e-02	9.105466e-04	1.233256e-04	9.045271e-04	4.159789e-05
0.0221669     	1.340491e-02	9.109093e-04	1.230073e-04	8.976694e-04	4.133095e-05
0.0223099     	1.302738e-02	9.109992e-04	1.226808e-04	8.908144e-04	4.108299e-05
0.0224529     	1.357239e-02	9.108357e-04	1.223879e-04	8.846267e-04	4.084609e-05
0.0225958     	1.353992e-02	9.105400e-04	1.221442e-04	8.783474e-04	4.061691e-05
0.0227386     	1.339196e-02	9.101392e-04	1.219098e-04	8.725265e-04	4.040788e-05
0.0228815     	1.351124e-02	9.088614e-04	1.215284e-04	8.666062e-04	4.020710e-05
0.0230243     	1.335002e-02	9.074871e-04	1.212353e-04	8.613947e-04	4.003249e-05
0.0231671     	1.248916e-02	9.065164e-04	1.210481e-04	8.561893e-04	3.988735e-05
0.0233099     	1.262233e-02	9.047524e-04	1.207801e-04	8.514411e-04	3.977324e-05
0.0234527     	1.236003e-02	9.026693e-04	1.204086e-04	8.472807e-04	3.965915e-05
0.0235955     	1.266352e-02	9.000705e-04	1.201117e-04	8.434433e-04	3.956978e-05
0.0237382     	1.179625e-02	8.969425e-04	1.197353e-04	8.398769e-04	3.948899e-05
0.0238808     	1.196106e-02	8.933818e-04	1.194318e-04	8.374942e-04	3.942414e-05
0.0240234     	1.130127e-02	8.898199e-04	1.191335e-04	8.355741e-04	3.938756e-05
0.0241661     	1.123941e-02	8.861308e-04	1.188130e-04	8.339647e-04	3.936562e-05
0.0243087     	1.168423e-02	8.820963e-04	1.184600e-04	8.334473e-04	3.936524e-05
0.0244513     	1.142778e-02	8.782987e-04	1.181395e-04	8.337747e-04	3.939610e-05
0.024594      	1.154574e-02	8.741001e-04	1.177349e-04	8.337844e-04	3.942446e-05
0.0247366     	1.193274e-02	8.699760e-04	1.173187e-04	8.342395e-04	3.946197e-05
0.0248793     	1.201713e-02	8.660849e-04	1.167889e-04	8.350334e-04	3.948899e-05
0.0250219     	2.339160e-02	8.625413e-04	1.165305e-04	8.365368e-04	3.958415e-05
0.0251645     	1.234085e-02	8.579119e-04	1.162683e-04	8.375275e-04	3.961108e-05
0.0253071     	1.222972e-02	8.543877e-04	1.158545e-04	8.390570e-04	3.971664e-05
0.0254497     	1.185297e-02	8.500231e-04	1.154855e-04	8.405837e-04	3.980138e-05
0.0255923     	1.218175e-02	8.459697e-04	1.150816e-04	8.422090e-04	3.989629e-05
0.0257348     	1.215415e-02	8.413489e-04	1.146154e-04	8.438919e-04	4.000621e-05
0.0258773     	1.207568e-02	8.366631e-04	1.142605e-04	8.452989e-04	4.012621e-05
0.0260197     	1.247435e-02	8.320883e-04	1.138539e-04	8.469187e-04	4.024057e-05
0.0261619     	1.237352e-02	8.273410e-04	1.135582e-04	8.490442e-04	4.034652e-05
0.0263041     	1.351096e-02	8.228393e-04	1.132535e-04	8.516196e-04	4.047227e-05
0.0264463     	1.336439e-02	8.187178e-04	1.130072e-04	8.540300e-04	4.059471e-05
0.0265884     	1.330504e-02	8.146874e-04	1.128141e-04	8.562501e-04	4.071520e-05
0.0267304     	1.416782e-02	8.105331e-04	1.126015e-04	8.585059e-04	4.083340e-05
0.0268724     	1.430999e-02	8.065031e-04	1.123720e-04	8.609025e-04	4.095038e-05
0.0270144     	1.453871e-02	8.027663e-04	1.122367e-04	8.629366e-04	4.107900e-05
0.0271563     	1.516379e-02	7.994205e-04	1.121326e-04	8.649647e-04	4.119493e-05
0.0272982     	1.533259e-02	7.957293e-04	1.119574e-04	8.663017e-04	4.130792e-05
0.0274401     	1.565505e-02	7.926939e-04	1.119720e-04	8.673929e-04	4.142664e-05
0.0275819     	1.541901e-02	7.899526e-04	1.116263e-04	8.680336e-04	4.153106e-05
0.0277238     	1.493428e-02	7.876509e-04	1.114606e-04	8.686340e-04	4.162612e-05
0.0278657     	1.520258e-02	7.850439e-04	1.112582e-04	8.686454e-04	4.172169e-05
0.0280076     	1.536060e-02	7.831395e-04	1.110710e-04	8.684609e-04	4.181915e-05
0.0281496     	1.465186e-02	7.811302e-04	1.108039e-04	8.669214e-04	4.190627e-05
0.0282916     	1.444398e-02	7.794853e-04	1.105942e-04	8.651215e-04	4.197445e-05
0.0284337     	1.368709e-02	7.779100e-04	1.102079e-04	8.632262e-04	4.203417e-05
0.0285757     	1.332057e-02	7.770286e-04	1.099426e-04	8.607864e-04	4.207213e-05
0.0287177     	1.288260e-02	7.758391e-04	1.095725e-04	8.576087e-04	4.208536e-05
0.0288597     	1.263012e-02	7.747516e-04	1.092611e-04	8.536879e-04	4.207158e-05
0.0290017     	1.235933e-02	7.745605e-04	1.088715e-04	8.494807e-04	4.204618e-05
0.0291436     	1.252309e-02	7.742221e-04	1.083748e-04	8.447218e-04	4.201023e-05
0.0292855     	1.241946e-02	7.744035e-04	1.079272e-04	8.398871e-04	4.196273e-05
0.0294274     	1.224353e-02	7.746613e-04	1.074761e-04	8.353839e-04	4.191433e-05
0.0295693     	1.242481e-02	7.742898e-04	1.069535e-04	8.303780e-04	4.182409e-05
0.029711      	1.241217e-02	7.744751e-04	1.063269e-04	8.259535e-04	4.172208e-05
0.0298527     	1.215810e-02	7.746251e-04	1.058309e-04	8.209357e-04	4.158813e-05
0.0299944     	1.266996e-02	7.751016e-04	1.058369e-04	8.165992e-04	4.143404e-05
0.0301359     	1.158141e-02	7.754902e-04	1.046849e-04	8.100514e-04	4.131100e-05
0.0302773     	1.166316e-02	7.759344e-04	1.042110e-04	8.043539e-04	4.114925e-05
0.0304187     	1.196287e-02	7.770327e-04	1.037373e-04	7.991020e-04	4.096725e-05
0.0305599     	1.150024e-02	7.780119e-04	1.032528e-04	7.936732e-04	4.078467e-05
0.0307011     	1.207416e-02	7.794929e-04	1.028678e-04	7.885746e-04	4.059729e-05
0.0308422     	1.167651e-02	7.814765e-04	1.025589e-04	7.837977e-04	4.039746e-05
0.0309833     	1.206965e-02	7.835469e-04	1.022737e-04	7.793037e-04	4.021324e-05
0.0311245     	1.262417e-02	7.857752e-04	1.020962e-04	7.750743e-04	4.001991e-05
0.0312657     	1.281428e-02	7.882418e-04	1.020264e-04	7.713214e-04	3.983404e-05
0.031407      	1.338214e-02	7.911599e-04	1.020007e-04	7.679211e-04	3.965433e-05
0.0315484     	1.314829e-02	7.940639e-04	1.020288e-04	7.648356e-04	3.947777e-05
0.03169       	1.347074e-02	7.972754e-04	1.021338e-04	7.617224e-04	3.930868e-05
0.0318318     	1.403063e-02	7.999269e-04	1.022166e-04	7.589777e-04	3.913774e-05
0.0319737     	1.484329e-02	8.027337e-04	1.023782e-04	7.562821e-04	3.897092e-05
0.0321158     	1.587809e-02	8.050679e-04	1.024692e-04	7.537275e-04	3.880085e-05
0.0322581     	1.532187e-02	8.068723e-04	1.025452e-04	7.510231e-04	3.861075e-05
0.0324005     	1.535224e-02	8.081141e-04	1.026148e-04	7.487067e-04	3.841384e-05
0.0325431     	1.516173e-02	8.091896e-04	1.026584e-04	7.463878e-04	3.821385e-05
0.0326859     	1.541381e-02	8.096275e-04	1.026320e-04	7.442670e-04	3.801178e-05
0.0328287     	1.500995e-02	8.094981e-04	1.026152e-04	7.424046e-04	3.779798e-05
0.0329717     	1.413985e-02	8.089575e-04	1.025931e-04	7.407110e-04	3.759087e-05
0.0331148     	1.400347e-02	8.078088e-04	1.024088e-04	7.388564e-04	3.739527e-05
0.0332579     	1.383725e-02	8.060557e-04	1.022218e-04	7.379018e-04	3.719373e-05
0.0334011     	1.353032e-02	8.043186e-04	1.019716e-04	7.366000e-04	3.699209e-05
0.0335443     	1.340198e-02	8.016619e-04	1.017123e-04	7.357338e-04	3.680354e-05
0.0336875     	1.294144e-02	7.990682e-04	1.014659e-04	7.355065e-04	3.662236e-05
0.0338307     	1.251256e-02	7.961924e-04	1.012007e-04	7.352859e-04	3.645211e-05
0.033974      	1.202864e-02	7.933215e-04	1.010328e-04	7.359705e-04	3.629570e-05
0.0341173     	1.198994e-02	7.901417e-04	1.007789e-04	7.367149e-04	3.614896e-05
0.0342606     	1.176713e-02	7.872781e-04	1.005449e-04	7.377289e-04	3.600243e-05
0.0344038     	1.177039e-02	7.847819e-04	1.003482e-04	7.390736e-04	3.587368e-05
0.0345472     	1.133571e-02	7.818984e-04	1.001515e-04	7.408955e-04	3.576296e-05
0.0346905     	1.141788e-02	7.795015e-04	9.994076e-05	7.427722e-04	3.566628e-05
0.034834      	1.140155e-02	7.765818e-04	9.979438e-05	7.442153e-04	3.558323e-05
0.0349774     	1.070863e-02	7.739895e-04	9.979763e-05	7.454841e-04	3.547749e-05
0.0351208     	1.071410e-02	7.704510e-04	9.923919e-05	7.472204e-04	3.544430e-05
0.0352642     	1.134438e-02	7.669451e-04	9.913476e-05	7.488263e-04	3.535733e-05
0.0354076     	1.160415e-02	7.632858e-04	9.901864e-05	7.509880e-04	3.532079e-05
0.0355511     	1.151953e-02	7.601502e-04	9.891582e-05	7.531331e-04	3.530669e-05
0.0356946     	1.206312e-02	7.569694e-04	9.881991e-05	7.549455e-04	3.530041e-05
0.0358381     	1.151011e-02	7.535380e-04	9.868807e-05	7.562126e-04	3.529449e-05
0.0359817     	1.195801e-02	7.503671e-04	9.861011e-05	7.576116e-04	3.530410e-05
0.0361252     	1.261535e-02	7.470914e-04	9.852478e-05	7.590240e-04	3.531554e-05
0.0362687     	1.240504e-02	7.437140e-04	9.842118e-05	7.603303e-04	3.533054e-05
0.0364123     	1.329582e-02	7.401402e-04	9.835332e-05	7.613732e-04	3.537743e-05
0.0365558     	1.301010e-02	7.371329e-04	9.833811e-05	7.623569e-04	3.542392e-05
0.0366994     	1.361242e-02	7.337855e-04	9.830838e-05	7.632016e-04	3.547699e-05
0.0368429     	1.422187e-02	7.308802e-04	9.825432e-05	7.636636e-04	3.552667e-05
0.0369864     	1.413901e-02	7.280532e-04	9.816994e-05	7.642036e-04	3.557717e-05
0.0371299     	1.465143e-02	7.256015e-04	9.812207e-05	7.644732e-04	3.564108e-05
0.0372735     	1.476721e-02	7.232720e-04	9.811747e-05	7.646578e-04	3.571019e-05
0.037417      	1.518574e-02	7.210584e-04	9.813806e-05	7.645397e-04	3.577883e-05
0.0375606     	1.553315e-02	7.186498e-04	9.814047e-05	7.639973e-04	3.584057e-05
0.0377042     	1.496159e-02	7.169205e-04	9.809263e-05	7.629508e-04	3.590138e-05
0.0378479     	1.459890e-02	7.152028e-04	9.802830e-05	7.614580e-04	3.595877e-05
0.0379915     	1.385026e-02	7.137337e-04	9.804525e-05	7.601149e-04	3.602599e-05
0.0381352     	1.414355e-02	7.124215e-04	9.797535e-05	7.583304e-04	3.606729e-05
0.0382789     	1.394622e-02	7.110566e-04	9.790790e-05	7.561292e-04	3.609944e-05
0.0384225     	1.324794e-02	7.097218e-04	9.776092e-05	7.528665e-04	3.611067e-05
0.038566      	1.263384e-02	7.089104e-04	9.766269e-05	7.498118e-04	3.611505e-05
0.0387095     	1.242726e-02	7.085230e-04	9.755287e-05	7.468784e-04	3.612554e-05
0.0388529     	1.200807e-02	7.081255e-04	9.743329e-05	7.439236e-04	3.613818e-05
0.0389963     	1.164719e-02	7.082514e-04	9.732533e-05	7.405292e-04	3.614409e-05
0.0391397     	1.152909e-02	7.089599e-04	9.713351e-05	7.372286e-04	3.615594e-05
0.039283      	1.140937e-02	7.096181e-04	9.699681e-05	7.339463e-04	3.616164e-05
0.0394263     	1.135502e-02	7.104244e-04	9.686924e-05	7.308224e-04	3.616716e-05
0.0395695     	1.146878e-02	7.113785e-04	9.670872e-05	7.277338e-04	3.617962e-05
0.0397127     	1.139920e-02	7.118358e-04	9.646345e-05	7.245185e-04	3.619679e-05
0.0398559     	1.146320e-02	7.122109e-04	9.629857e-05	7.213090e-04	3.617599e-05
0.039999      	1.223279e-02	7.127570e-04	9.635360e-05	7.193817e-04	3.620644e-05
0.040142      	1.087046e-02	7.123763e-04	9.578725e-05	7.148710e-04	3.620333e-05
0.040285      	1.090542e-02	7.123192e-04	9.545998e-05	7.115010e-04	3.618318e-05
0.040428      	1.092283e-02	7.118213e-04	9.520569e-05	7.082332e-04	3.618214e-05
0.0405708     	1.045572e-02	7.108568e-04	9.484391e-05	7.053058e-04	3.618108e-05
0.0407137     	1.088172e-02	7.101290e-04	9.452946e-05	7.027578e-04	3.617948e-05
0.0408565     	1.077299e-02	7.087566e-04	9.423530e-05	7.001919e-04	3.616160e-05
0.0409993     	1.098200e-02	7.073633e-04	9.392746e-05	6.976036e-04	3.614719e-05
0.041142      	1.112918e-02	7.059404e-04	9.370053e-05	6.952439e-04	3.612780e-05
0.0412847     	1.117430e-02	7.043312e-04	9.350998e-05	6.929722e-04	3.610697e-05
0.0414273     	1.215408e-02	7.026884e-04	9.335400e-05	6.909470e-04	3.610932e-05
