# y+ ()       
# Time        	patch         	min           	max           	average       
0.00107026    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00107026    	propellerTip	9.894218e-01	8.812821e+01	1.749491e+01
0.00112733    	walls	2.311341e-01	5.409012e+01	1.602219e+01
0.00112733    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00112733    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00112733    	propellerTip	9.865360e-01	8.435654e+01	1.741195e+01
0.00118392    	walls	2.417510e-01	5.472495e+01	1.627770e+01
0.00118392    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00118392    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00118392    	propellerTip	9.838672e-01	8.066175e+01	1.734151e+01
0.00123999    	walls	4.743520e-01	5.531750e+01	1.652112e+01
0.00123999    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00123999    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00123999    	propellerTip	9.815482e-01	7.726522e+01	1.728433e+01
0.00129571    	walls	1.357961e-01	5.587312e+01	1.675231e+01
0.00129571    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00129571    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00129571    	propellerTip	9.795549e-01	7.411026e+01	1.724314e+01
0.00135144    	walls	2.098995e-01	5.639875e+01	1.697375e+01
0.00135144    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00135144    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00135144    	propellerTip	9.779731e-01	7.816391e+01	1.721341e+01
0.00140754    	walls	3.713971e-01	5.690316e+01	1.718836e+01
0.00140754    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00140754    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00140754    	propellerTip	9.768786e-01	8.284794e+01	1.718695e+01
0.00146419    	walls	9.034909e-02	5.739070e+01	1.739793e+01
0.00146419    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00146419    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00146419    	propellerTip	9.762670e-01	8.682994e+01	1.716166e+01
0.0015212     	walls	2.333654e-01	5.786058e+01	1.760218e+01
0.0015212     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0015212     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0015212     	propellerTip	9.760361e-01	8.864616e+01	1.714227e+01
0.00157846    	walls	1.751925e-01	5.832100e+01	1.780112e+01
0.00157846    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00157846    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00157846    	propellerTip	9.760488e-01	8.543805e+01	1.713494e+01
0.0016364     	walls	2.666053e-01	5.877457e+01	1.799771e+01
0.0016364     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0016364     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0016364     	propellerTip	9.762962e-01	8.273450e+01	1.714198e+01
0.00169562    	walls	5.136492e-01	5.922498e+01	1.819296e+01
0.00169562    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00169562    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00169562    	propellerTip	9.768766e-01	8.971927e+01	1.716176e+01
0.00175468    	walls	2.476833e-01	5.965915e+01	1.838246e+01
0.00175468    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00175468    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00175468    	propellerTip	9.774368e-01	9.067587e+01	1.718873e+01
0.00181401    	walls	4.941897e-02	6.008235e+01	1.856938e+01
0.00181401    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00181401    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00181401    	propellerTip	9.777477e-01	8.830312e+01	1.722473e+01
0.0018738     	walls	6.553635e-01	6.049647e+01	1.875329e+01
0.0018738     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0018738     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0018738     	propellerTip	9.780480e-01	9.075548e+01	1.727195e+01
0.00193411    	walls	3.748265e-01	6.090235e+01	1.893483e+01
0.00193411    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00193411    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00193411    	propellerTip	9.783762e-01	9.382584e+01	1.732754e+01
0.00199484    	walls	5.843697e-01	6.129863e+01	1.911368e+01
0.00199484    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00199484    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00199484    	propellerTip	9.787082e-01	9.372260e+01	1.739101e+01
0.00205592    	walls	2.256107e-01	6.168463e+01	1.928902e+01
0.00205592    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00205592    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00205592    	propellerTip	9.789965e-01	9.551799e+01	1.746626e+01
0.00211735    	walls	3.076596e-01	6.206149e+01	1.946212e+01
0.00211735    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
