# Residuals   
# Time        	p             	Ux            	Uy            	Uz            	k             	omega         
0.0428376     	6.415067e-03	6.108090e-04	1.438784e-04	5.773619e-04	2.446924e-08	8.407569e-25
0.0429002     	6.199518e-03	6.116668e-04	1.436567e-04	5.761839e-04	2.446924e-08	8.407569e-25
0.0429628     	6.905868e-03	6.122056e-04	1.437944e-04	5.752150e-04	2.446924e-08	8.407569e-25
0.0430254     	6.912572e-03	6.129454e-04	1.438806e-04	5.742078e-04	2.446924e-08	8.407569e-25
0.0430879     	7.146777e-03	6.133733e-04	1.441253e-04	5.731871e-04	2.446924e-08	8.407569e-25
0.0431504     	6.857784e-03	6.138577e-04	1.440493e-04	5.723074e-04	2.446924e-08	8.407569e-25
0.043213      	7.076647e-03	6.145115e-04	1.442686e-04	5.715948e-04	2.446924e-08	8.407569e-25
0.0432756     	7.115659e-03	6.153300e-04	1.443634e-04	5.711551e-04	2.446924e-08	8.407569e-25
0.0433382     	7.284365e-03	6.158488e-04	1.446272e-04	5.706376e-04	2.446924e-08	8.407569e-25
0.0434008     	7.312792e-03	6.165058e-04	1.448498e-04	5.704763e-04	2.446924e-08	8.407569e-25
0.0434635     	7.375773e-03	6.168551e-04	1.451150e-04	5.700795e-04	2.446924e-08	8.407569e-25
0.0435261     	7.600109e-03	6.170721e-04	1.453909e-04	5.697165e-04	2.446924e-08	8.407569e-25
0.0435888     	7.778016e-03	6.172696e-04	1.456645e-04	5.694196e-04	2.446924e-08	8.407569e-25
0.0436516     	7.928146e-03	6.171340e-04	1.459511e-04	5.692303e-04	2.446924e-08	8.407569e-25
0.0437143     	7.903674e-03	6.173177e-04	1.461071e-04	5.693328e-04	2.446924e-08	8.407569e-25
0.0437771     	8.027332e-03	6.168720e-04	1.464733e-04	5.691787e-04	2.446924e-08	8.407569e-25
0.0438399     	8.377876e-03	6.166178e-04	1.466628e-04	5.691131e-04	2.446924e-08	8.407569e-25
0.0439027     	8.520895e-03	6.158369e-04	1.469954e-04	5.691423e-04	2.446924e-08	8.407569e-25
0.0439655     	8.521233e-03	6.150740e-04	1.472102e-04	5.692019e-04	2.446924e-08	8.407569e-25
0.0440283     	8.598550e-03	6.142795e-04	1.473446e-04	5.691907e-04	2.446924e-08	8.407569e-25
0.0440911     	8.418431e-03	6.133384e-04	1.476411e-04	5.690193e-04	2.446924e-08	8.407569e-25
0.0441538     	8.591019e-03	6.123641e-04	1.478581e-04	5.690324e-04	2.446924e-08	8.407569e-25
0.0442165     	8.111460e-03	6.111385e-04	1.479490e-04	5.689855e-04	2.446924e-08	8.407569e-25
0.0442792     	7.829358e-03	6.100655e-04	1.480964e-04	5.689977e-04	2.446924e-08	8.407569e-25
0.0443417     	7.661554e-03	6.090462e-04	1.482150e-04	5.692369e-04	2.446924e-08	8.407569e-25
0.0444043     	7.477018e-03	6.084117e-04	1.483662e-04	5.696433e-04	2.446924e-08	8.407569e-25
0.0444669     	7.373829e-03	6.076897e-04	1.485983e-04	5.701890e-04	2.446924e-08	8.407569e-25
0.0445294     	7.354703e-03	6.070508e-04	1.487071e-04	5.710578e-04	2.446924e-08	8.407569e-25
0.0445919     	7.352579e-03	6.063748e-04	1.488899e-04	5.720166e-04	2.446924e-08	8.407569e-25
0.0446545     	7.154848e-03	6.058931e-04	1.490774e-04	5.731527e-04	2.446924e-08	8.407569e-25
0.0447171     	6.958745e-03	6.053710e-04	1.493523e-04	5.742533e-04	2.446924e-08	8.407569e-25
0.0447796     	6.995380e-03	6.046801e-04	1.494961e-04	5.753314e-04	2.446924e-08	8.407569e-25
0.0448422     	6.778013e-03	6.038695e-04	1.495743e-04	5.763826e-04	2.446924e-08	8.407569e-25
0.0449048     	6.891418e-03	6.029980e-04	1.497669e-04	5.771396e-04	2.446924e-08	8.407569e-25
0.0449674     	6.468455e-03	6.022337e-04	1.497830e-04	5.778623e-04	2.446924e-08	8.407569e-25
0.04503       	5.912402e-03	6.013016e-04	1.499110e-04	5.785946e-04	2.446924e-08	8.407569e-25
0.0450926     	6.998445e-03	6.006385e-04	1.500812e-04	5.791774e-04	2.446924e-08	8.407569e-25
0.0451551     	6.878434e-03	5.999954e-04	1.503018e-04	5.798039e-04	2.446924e-08	8.407569e-25
0.0452177     	7.117121e-03	5.992719e-04	1.501752e-04	5.801540e-04	2.446924e-08	8.407569e-25
0.0452803     	7.100108e-03	5.985263e-04	1.502125e-04	5.806351e-04	2.446924e-08	8.407569e-25
0.0453428     	7.335192e-03	5.978290e-04	1.503681e-04	5.811090e-04	2.446924e-08	8.407569e-25
0.0454054     	7.386207e-03	5.972814e-04	1.504628e-04	5.815761e-04	2.446924e-08	8.407569e-25
0.045468      	7.545699e-03	5.967815e-04	1.506417e-04	5.820175e-04	2.446924e-08	8.407569e-25
0.0455307     	7.544514e-03	5.962237e-04	1.508951e-04	5.824007e-04	2.446924e-08	8.407569e-25
0.0455934     	7.380826e-03	5.956930e-04	1.510237e-04	5.825976e-04	2.446924e-08	8.407569e-25
0.045656      	8.057126e-03	5.949926e-04	1.511401e-04	5.827248e-04	2.446924e-08	8.407569e-25
0.0457188     	7.922258e-03	5.944579e-04	1.513168e-04	5.827366e-04	2.446924e-08	8.407569e-25
0.0457815     	8.111631e-03	5.940009e-04	1.515163e-04	5.827513e-04	2.446924e-08	8.407569e-25
0.0458442     	8.660895e-03	5.937037e-04	1.517121e-04	5.826702e-04	2.446924e-08	8.407569e-25
0.045907      	8.923835e-03	5.933286e-04	1.519744e-04	5.825423e-04	2.446924e-08	8.407569e-25
0.0459699     	8.585969e-03	5.928826e-04	1.521978e-04	5.823876e-04	2.446924e-08	8.407569e-25
0.0460327     	8.650277e-03	5.923786e-04	1.523533e-04	5.818989e-04	2.446924e-08	8.407569e-25
0.0460956     	9.200003e-03	5.918822e-04	1.525412e-04	5.811666e-04	2.446924e-08	8.407569e-25
0.0461584     	8.860156e-03	5.915088e-04	1.526427e-04	5.805870e-04	2.446924e-08	8.407569e-25
0.0462213     	8.665178e-03	5.910609e-04	1.526900e-04	5.798352e-04	2.446924e-08	8.407569e-25
0.0462841     	8.577325e-03	5.907588e-04	1.528345e-04	5.789788e-04	2.446924e-08	8.407569e-25
0.046347      	8.547429e-03	5.904770e-04	1.528018e-04	5.777873e-04	2.446924e-08	8.407569e-25
0.0464098     	8.268421e-03	5.899886e-04	1.528770e-04	5.766799e-04	2.446924e-08	8.407569e-25
0.0464726     	8.136068e-03	5.898905e-04	1.531110e-04	5.761057e-04	2.446924e-08	8.407569e-25
0.0465353     	7.957950e-03	5.896192e-04	1.530082e-04	5.753178e-04	2.446924e-08	8.407569e-25
0.0465981     	7.806573e-03	5.896344e-04	1.530056e-04	5.747206e-04	2.446924e-08	8.407569e-25
0.0466609     	7.422940e-03	5.897121e-04	1.529921e-04	5.739423e-04	2.446924e-08	8.407569e-25
0.0467236     	7.425628e-03	5.898389e-04	1.529622e-04	5.731377e-04	2.446924e-08	8.407569e-25
0.0467864     	7.329676e-03	5.899986e-04	1.530880e-04	5.727146e-04	2.446924e-08	8.407569e-25
0.0468491     	7.451594e-03	5.903967e-04	1.530451e-04	5.720539e-04	2.446924e-08	8.407569e-25
0.0469119     	6.946758e-03	5.909160e-04	1.530085e-04	5.711752e-04	2.446924e-08	8.407569e-25
0.0469746     	7.068413e-03	5.910325e-04	1.529851e-04	5.702338e-04	2.446924e-08	8.407569e-25
0.0470373     	6.896024e-03	5.911614e-04	1.529728e-04	5.695025e-04	2.446924e-08	8.407569e-25
0.0470999     	6.187041e-03	5.914513e-04	1.528867e-04	5.685303e-04	2.446924e-08	8.407569e-25
0.0471626     	6.563409e-03	5.916714e-04	1.528395e-04	5.672643e-04	2.446924e-08	8.407569e-25
0.0472253     	7.091733e-03	5.918959e-04	1.529142e-04	5.670915e-04	2.446924e-08	8.407569e-25
0.0472879     	6.991409e-03	5.919818e-04	1.529426e-04	5.664546e-04	2.446924e-08	8.407569e-25
0.0473505     	6.871877e-03	5.919254e-04	1.529487e-04	5.657790e-04	2.446924e-08	8.407569e-25
0.0474132     	7.005741e-03	5.919011e-04	1.529719e-04	5.649053e-04	2.446924e-08	8.407569e-25
0.0474758     	6.843743e-03	5.918847e-04	1.530519e-04	5.642146e-04	2.446924e-08	8.407569e-25
0.0475385     	7.079319e-03	5.919551e-04	1.531868e-04	5.637693e-04	2.446924e-08	8.407569e-25
0.0476011     	7.242864e-03	5.918143e-04	1.532980e-04	5.632573e-04	2.446924e-08	8.407569e-25
0.0476639     	7.726791e-03	5.918320e-04	1.534530e-04	5.628937e-04	2.446924e-08	8.407569e-25
0.0477266     	7.591156e-03	5.919213e-04	1.535326e-04	5.626212e-04	2.446924e-08	8.407569e-25
0.0477894     	7.592096e-03	5.915502e-04	1.536628e-04	5.620304e-04	2.446924e-08	8.407569e-25
0.0478522     	7.857927e-03	5.911927e-04	1.537890e-04	5.618316e-04	2.446924e-08	8.407569e-25
0.047915      	7.852587e-03	5.904262e-04	1.540034e-04	5.616037e-04	2.446924e-08	8.407569e-25
0.0479778     	7.997825e-03	5.899750e-04	1.541252e-04	5.615633e-04	2.446924e-08	8.407569e-25
0.0480406     	8.375819e-03	5.894322e-04	1.543120e-04	5.616355e-04	2.446924e-08	8.407569e-25
0.0481035     	8.514265e-03	5.884468e-04	1.545017e-04	5.615232e-04	2.446924e-08	8.407569e-25
0.0481665     	8.590559e-03	5.873401e-04	1.546413e-04	5.615508e-04	2.446924e-08	8.407569e-25
0.0482294     	8.427633e-03	5.860926e-04	1.547910e-04	5.615180e-04	2.446924e-08	8.407569e-25
0.0482923     	8.385159e-03	5.847877e-04	1.549098e-04	5.616829e-04	2.446924e-08	8.407569e-25
0.0483552     	8.349630e-03	5.832465e-04	1.550608e-04	5.616360e-04	2.446924e-08	8.407569e-25
0.0484182     	8.059461e-03	5.817853e-04	1.551871e-04	5.618859e-04	2.446924e-08	8.407569e-25
0.0484811     	7.950594e-03	5.801968e-04	1.551936e-04	5.619572e-04	2.446924e-08	8.407569e-25
0.048544      	8.359252e-03	5.784570e-04	1.552770e-04	5.618833e-04	2.446924e-08	8.407569e-25
0.0486068     	7.966610e-03	5.767053e-04	1.553583e-04	5.618471e-04	2.446924e-08	8.407569e-25
0.0486696     	7.674057e-03	5.752786e-04	1.554442e-04	5.619797e-04	2.446924e-08	8.407569e-25
0.0487323     	7.705332e-03	5.739372e-04	1.554869e-04	5.622806e-04	2.446924e-08	8.407569e-25
0.0487951     	7.410201e-03	5.724235e-04	1.555286e-04	5.624056e-04	2.446924e-08	8.407569e-25
0.0488578     	7.389455e-03	5.709713e-04	1.555345e-04	5.627346e-04	2.446924e-08	8.407569e-25
0.0489204     	7.013678e-03	5.696103e-04	1.556918e-04	5.633066e-04	2.446924e-08	8.407569e-25
0.0489831     	7.289123e-03	5.684701e-04	1.557245e-04	5.640668e-04	2.446924e-08	8.407569e-25
0.0490457     	7.507952e-03	5.670106e-04	1.558002e-04	5.647283e-04	2.446924e-08	8.407569e-25
0.0491084     	7.328900e-03	5.656819e-04	1.557779e-04	5.652318e-04	2.446924e-08	8.407569e-25
0.049171      	7.352409e-03	5.644074e-04	1.558303e-04	5.656857e-04	2.446924e-08	8.407569e-25
0.0492336     	7.069332e-03	5.630712e-04	1.558781e-04	5.662423e-04	2.446924e-08	8.407569e-25
0.0492961     	1.209350e-02	5.619933e-04	1.558480e-04	5.667203e-04	2.446924e-08	8.407569e-25
0.0493587     	7.338424e-03	5.610457e-04	1.559518e-04	5.671605e-04	2.446924e-08	8.407569e-25
0.0494213     	7.285929e-03	5.600620e-04	1.560147e-04	5.675730e-04	2.446924e-08	8.407569e-25
0.0494839     	7.161321e-03	5.590885e-04	1.559448e-04	5.680295e-04	2.446924e-08	8.407569e-25
0.0495465     	7.281070e-03	5.582501e-04	1.560003e-04	5.684330e-04	2.446924e-08	8.407569e-25
0.049609      	7.154893e-03	5.574462e-04	1.560001e-04	5.686604e-04	2.446924e-08	8.407569e-25
0.0496716     	7.212521e-03	5.569849e-04	1.560222e-04	5.690204e-04	2.446924e-08	8.407569e-25
0.0497342     	7.365363e-03	5.562386e-04	1.560576e-04	5.694931e-04	2.446924e-08	8.407569e-25
0.0497969     	7.411845e-03	5.559948e-04	1.562481e-04	5.700942e-04	2.446924e-08	8.407569e-25
0.0498595     	7.571573e-03	5.556663e-04	1.563691e-04	5.704644e-04	2.446924e-08	8.407569e-25
0.0499222     	7.716037e-03	5.551624e-04	1.563638e-04	5.706346e-04	2.446924e-08	8.407569e-25
0.049985      	8.108549e-03	5.546853e-04	1.564119e-04	5.708995e-04	2.446924e-08	8.407569e-25
0.0500477     	7.939851e-03	5.543463e-04	1.564120e-04	5.710765e-04	2.446924e-08	8.407569e-25
0.0501104     	8.209539e-03	5.542073e-04	1.565648e-04	5.711572e-04	2.446924e-08	8.407569e-25
0.0501732     	8.207050e-03	5.541526e-04	1.566352e-04	5.713770e-04	2.446924e-08	8.407569e-25
0.0502361     	8.419121e-03	5.539894e-04	1.567238e-04	5.714241e-04	2.446924e-08	8.407569e-25
0.0502989     	8.574120e-03	5.539070e-04	1.567269e-04	5.712730e-04	2.446924e-08	8.407569e-25
0.0503618     	8.808261e-03	5.537278e-04	1.568387e-04	5.711271e-04	2.446924e-08	8.407569e-25
0.0504247     	9.003920e-03	5.536723e-04	1.568712e-04	5.710684e-04	2.446924e-08	8.407569e-25
0.0504876     	8.494741e-03	5.536082e-04	1.569132e-04	5.706857e-04	2.446924e-08	8.407569e-25
0.0505505     	9.640000e-03	5.535726e-04	1.569472e-04	5.702219e-04	2.446924e-08	8.407569e-25
0.0506133     	8.642721e-03	5.533197e-04	1.569274e-04	5.695207e-04	2.446924e-08	8.407569e-25
0.0506762     	8.045621e-03	5.532693e-04	1.568658e-04	5.688664e-04	2.446924e-08	8.407569e-25
0.050739      	7.903983e-03	5.532934e-04	1.568884e-04	5.683162e-04	2.446924e-08	8.407569e-25
0.0508018     	7.606578e-03	5.536890e-04	1.570083e-04	5.682410e-04	2.446924e-08	8.407569e-25
0.0508647     	8.095823e-03	5.539551e-04	1.569594e-04	5.679778e-04	2.446924e-08	8.407569e-25
0.0509275     	7.599344e-03	5.543740e-04	1.569340e-04	5.677232e-04	2.446924e-08	8.407569e-25
0.0509903     	7.494608e-03	5.548354e-04	1.569074e-04	5.674114e-04	2.446924e-08	8.407569e-25
0.0510531     	7.444508e-03	5.553870e-04	1.569486e-04	5.672628e-04	2.446924e-08	8.407569e-25
0.0511159     	7.218110e-03	5.559105e-04	1.569865e-04	5.669290e-04	2.446924e-08	8.407569e-25
0.0511787     	7.125397e-03	5.565130e-04	1.569189e-04	5.662894e-04	2.446924e-08	8.407569e-25
0.0512415     	7.088677e-03	5.570694e-04	1.568310e-04	5.656136e-04	2.446924e-08	8.407569e-25
0.0513042     	7.549072e-03	5.573864e-04	1.568343e-04	5.651264e-04	2.446924e-08	8.407569e-25
0.051367      	7.272359e-03	5.581180e-04	1.567753e-04	5.644763e-04	2.446924e-08	8.407569e-25
0.0514297     	8.421018e-03	5.588216e-04	1.570489e-04	5.645490e-04	2.446924e-08	8.407569e-25
0.0514924     	7.406274e-03	5.589748e-04	1.567500e-04	5.633287e-04	2.446924e-08	8.407569e-25
0.0515551     	7.469821e-03	5.592102e-04	1.567312e-04	5.626258e-04	2.446924e-08	8.407569e-25
0.0516178     	7.366399e-03	5.595584e-04	1.567296e-04	5.618320e-04	2.446924e-08	8.407569e-25
0.0516804     	7.464194e-03	5.599265e-04	1.567015e-04	5.611180e-04	2.446924e-08	8.407569e-25
0.0517431     	7.099891e-03	5.602485e-04	1.567246e-04	5.604999e-04	2.446924e-08	8.407569e-25
0.0518058     	7.188231e-03	5.606298e-04	1.567636e-04	5.599724e-04	2.446924e-08	8.407569e-25
0.0518685     	7.118284e-03	5.609686e-04	1.568251e-04	5.595947e-04	2.446924e-08	8.407569e-25
0.0519312     	7.474943e-03	5.612012e-04	1.569010e-04	5.590151e-04	2.446924e-08	8.407569e-25
0.051994      	7.731480e-03	5.617551e-04	1.570020e-04	5.587679e-04	2.446924e-08	8.407569e-25
0.0520568     	7.503168e-03	5.619704e-04	1.570621e-04	5.582953e-04	2.446924e-08	8.407569e-25
0.0521196     	8.047270e-03	5.619865e-04	1.571890e-04	5.578795e-04	2.446924e-08	8.407569e-25
0.0521824     	8.123076e-03	5.621995e-04	1.572004e-04	5.576350e-04	2.446924e-08	8.407569e-25
0.0522452     	8.107271e-03	5.624876e-04	1.573241e-04	5.577400e-04	2.446924e-08	8.407569e-25
0.0523081     	9.215124e-03	5.624298e-04	1.574720e-04	5.576769e-04	2.446924e-08	8.407569e-25
0.052371      	8.449329e-03	5.620468e-04	1.575279e-04	5.574894e-04	2.446924e-08	8.407569e-25
0.052434      	8.559079e-03	5.616909e-04	1.575779e-04	5.574066e-04	2.446924e-08	8.407569e-25
0.0524969     	8.311238e-03	5.609134e-04	1.576739e-04	5.572613e-04	2.446924e-08	8.407569e-25
0.0525598     	8.573438e-03	5.598703e-04	1.577352e-04	5.570889e-04	2.446924e-08	8.407569e-25
0.0526227     	8.500205e-03	5.585940e-04	1.577476e-04	5.568635e-04	2.446924e-08	8.407569e-25
0.0526855     	8.303131e-03	5.573614e-04	1.577595e-04	5.566586e-04	2.446924e-08	8.407569e-25
0.0527483     	8.504827e-03	5.558381e-04	1.577527e-04	5.564824e-04	2.446924e-08	8.407569e-25
0.052811      	8.012301e-03	5.541780e-04	1.576765e-04	5.560652e-04	2.446924e-08	8.407569e-25
0.0528737     	8.107232e-03	5.524659e-04	1.575971e-04	5.556767e-04	2.446924e-08	8.407569e-25
0.0529362     	7.597126e-03	5.512170e-04	1.575980e-04	5.555428e-04	2.446924e-08	8.407569e-25
0.0529986     	7.513289e-03	5.505338e-04	1.576714e-04	5.558483e-04	2.446924e-08	8.407569e-25
0.0530611     	7.519220e-03	5.494355e-04	1.577453e-04	5.560962e-04	2.446924e-08	8.407569e-25
0.0531234     	7.384352e-03	5.486117e-04	1.578715e-04	5.565439e-04	2.446924e-08	8.407569e-25
0.0531858     	7.386032e-03	5.482766e-04	1.580998e-04	5.573739e-04	2.446924e-08	8.407569e-25
0.0532482     	6.981318e-03	5.481173e-04	1.583590e-04	5.584325e-04	2.446924e-08	8.407569e-25
0.0533107     	7.336626e-03	5.476944e-04	1.586182e-04	5.594058e-04	2.446924e-08	8.407569e-25
0.0533731     	6.957767e-03	5.474030e-04	1.587897e-04	5.601932e-04	2.446924e-08	8.407569e-25
0.0534356     	6.941243e-03	5.473205e-04	1.590303e-04	5.610768e-04	2.446924e-08	8.407569e-25
0.0534981     	7.052488e-03	5.470524e-04	1.592591e-04	5.620742e-04	2.446924e-08	8.407569e-25
0.0535607     	6.524759e-03	5.472357e-04	1.596604e-04	5.627975e-04	2.446924e-08	8.407569e-25
0.0536233     	6.768832e-03	5.467567e-04	1.596320e-04	5.636383e-04	2.446924e-08	8.407569e-25
0.053686      	6.823186e-03	5.464146e-04	1.598149e-04	5.643216e-04	2.446924e-08	8.407569e-25
0.0537487     	7.066901e-03	5.460288e-04	1.599241e-04	5.649219e-04	2.446924e-08	8.407569e-25
0.0538114     	7.055630e-03	5.458567e-04	1.600341e-04	5.654714e-04	2.446924e-08	8.407569e-25
0.0538741     	7.259187e-03	5.458557e-04	1.601374e-04	5.661365e-04	2.446924e-08	8.407569e-25
0.0539369     	7.293644e-03	5.456142e-04	1.602647e-04	5.664808e-04	2.446924e-08	8.407569e-25
0.0539997     	7.305916e-03	5.454254e-04	1.603159e-04	5.667031e-04	2.446924e-08	8.407569e-25
0.0540625     	7.357377e-03	5.450797e-04	1.603996e-04	5.669742e-04	2.446924e-08	8.407569e-25
0.0541253     	7.922246e-03	5.451221e-04	1.605463e-04	5.672479e-04	2.446924e-08	8.407569e-25
0.0541881     	7.936615e-03	5.449730e-04	1.605870e-04	5.673723e-04	2.446924e-08	8.407569e-25
0.0542509     	7.847898e-03	5.449664e-04	1.606313e-04	5.675373e-04	2.446924e-08	8.407569e-25
0.0543138     	8.057777e-03	5.448041e-04	1.606813e-04	5.676006e-04	2.446924e-08	8.407569e-25
0.0543767     	8.461712e-03	5.450246e-04	1.607057e-04	5.675991e-04	2.446924e-08	8.407569e-25
0.0544396     	8.717381e-03	5.453023e-04	1.608124e-04	5.677770e-04	2.446924e-08	8.407569e-25
0.0545025     	8.577583e-03	5.454293e-04	1.608951e-04	5.679480e-04	2.446924e-08	8.407569e-25
0.0545655     	8.738552e-03	5.456837e-04	1.609146e-04	5.680025e-04	2.446924e-08	8.407569e-25
0.0546284     	8.904533e-03	5.458752e-04	1.609471e-04	5.677352e-04	2.446924e-08	8.407569e-25
0.0546914     	9.199250e-03	5.461590e-04	1.609035e-04	5.675711e-04	2.446924e-08	8.407569e-25
0.0547544     	8.714159e-03	5.463761e-04	1.609347e-04	5.673317e-04	2.446924e-08	8.407569e-25
0.0548174     	8.304047e-03	5.467203e-04	1.609072e-04	5.671643e-04	2.446924e-08	8.407569e-25
0.0548804     	8.567335e-03	5.470004e-04	1.608629e-04	5.663547e-04	2.446924e-08	8.407569e-25
0.0549434     	8.296171e-03	5.470424e-04	1.607693e-04	5.655807e-04	2.446924e-08	8.407569e-25
0.0550064     	8.086838e-03	5.473392e-04	1.606956e-04	5.650724e-04	2.446924e-08	8.407569e-25
0.0550693     	8.624493e-03	5.477415e-04	1.606961e-04	5.646791e-04	2.446924e-08	8.407569e-25
0.0551322     	7.604333e-03	5.483108e-04	1.607112e-04	5.643216e-04	2.446924e-08	8.407569e-25
0.0551952     	8.122096e-03	5.489154e-04	1.607307e-04	5.639866e-04	2.446924e-08	8.407569e-25
0.0552581     	7.573006e-03	5.494663e-04	1.607350e-04	5.635526e-04	2.446924e-08	8.407569e-25
0.055321      	7.516909e-03	5.501625e-04	1.607656e-04	5.632395e-04	2.446924e-08	8.407569e-25
0.0553839     	7.408985e-03	5.508017e-04	1.607724e-04	5.627306e-04	2.446924e-08	8.407569e-25
0.0554469     	7.388255e-03	5.516202e-04	1.607479e-04	5.619695e-04	2.446924e-08	8.407569e-25
0.0555098     	7.213478e-03	5.521510e-04	1.606582e-04	5.609525e-04	2.446924e-08	8.407569e-25
0.0555726     	7.587283e-03	5.526793e-04	1.605539e-04	5.602143e-04	2.446924e-08	8.407569e-25
0.0556354     	7.469514e-03	5.533184e-04	1.605668e-04	5.593445e-04	2.446924e-08	8.407569e-25
0.0556983     	6.581043e-03	5.540062e-04	1.606167e-04	5.586460e-04	2.446924e-08	8.407569e-25
0.0557611     	6.740837e-03	5.548226e-04	1.604759e-04	5.578042e-04	2.446924e-08	8.407569e-25
0.0558238     	7.093569e-03	5.549041e-04	1.604727e-04	5.565810e-04	2.446924e-08	8.407569e-25
0.0558866     	7.081279e-03	5.553573e-04	1.604180e-04	5.555895e-04	2.446924e-08	8.407569e-25
0.0559494     	7.039985e-03	5.558279e-04	1.603687e-04	5.546470e-04	2.446924e-08	8.407569e-25
0.0560121     	7.260801e-03	5.560397e-04	1.603473e-04	5.535161e-04	2.446924e-08	8.407569e-25
0.0560749     	7.272778e-03	5.566539e-04	1.603249e-04	5.524976e-04	2.446924e-08	8.407569e-25
0.0561376     	7.255276e-03	5.569583e-04	1.603719e-04	5.516152e-04	2.446924e-08	8.407569e-25
0.0562003     	7.209031e-03	5.572051e-04	1.603558e-04	5.503043e-04	2.446924e-08	8.407569e-25
0.0562631     	7.280035e-03	5.575476e-04	1.603993e-04	5.494327e-04	2.446924e-08	8.407569e-25
0.0563258     	7.729640e-03	5.578395e-04	1.603947e-04	5.484391e-04	2.446924e-08	8.407569e-25
0.0563885     	7.888008e-03	5.579546e-04	1.604329e-04	5.474705e-04	2.446924e-08	8.407569e-25
0.0564513     	7.938737e-03	5.580376e-04	1.604328e-04	5.465301e-04	2.446924e-08	8.407569e-25
0.056514      	8.012322e-03	5.581942e-04	1.604408e-04	5.458405e-04	2.446924e-08	8.407569e-25
0.0565768     	8.188684e-03	5.585578e-04	1.605507e-04	5.453288e-04	2.446924e-08	8.407569e-25
0.0566396     	8.285476e-03	5.586015e-04	1.606822e-04	5.446663e-04	2.446924e-08	8.407569e-25
0.0567024     	8.300739e-03	5.586967e-04	1.606561e-04	5.442826e-04	2.446924e-08	8.407569e-25
0.0567652     	8.671477e-03	5.584212e-04	1.607206e-04	5.437929e-04	2.446924e-08	8.407569e-25
0.056828      	8.800549e-03	5.581109e-04	1.608130e-04	5.433427e-04	2.446924e-08	8.407569e-25
0.0568908     	8.627743e-03	5.575272e-04	1.609026e-04	5.429883e-04	2.446924e-08	8.407569e-25
0.0569537     	8.277709e-03	5.571178e-04	1.610104e-04	5.428034e-04	2.446924e-08	8.407569e-25
0.0570165     	7.938667e-03	5.564722e-04	1.611767e-04	5.428458e-04	2.446924e-08	8.407569e-25
0.0570793     	8.280213e-03	5.556103e-04	1.612323e-04	5.428111e-04	2.446924e-08	8.407569e-25
0.0571422     	8.131899e-03	5.547390e-04	1.613859e-04	5.430425e-04	2.446924e-08	8.407569e-25
0.0572049     	7.886506e-03	5.541195e-04	1.615323e-04	5.431568e-04	2.446924e-08	8.407569e-25
0.0572677     	7.751681e-03	5.536451e-04	1.616741e-04	5.436736e-04	2.446924e-08	8.407569e-25
0.0573305     	7.839351e-03	5.529881e-04	1.618183e-04	5.440782e-04	2.446924e-08	8.407569e-25
0.0573932     	7.569430e-03	5.522843e-04	1.619536e-04	5.443949e-04	2.446924e-08	8.407569e-25
0.0574558     	7.192566e-03	5.517823e-04	1.621336e-04	5.450520e-04	2.446924e-08	8.407569e-25
0.0575185     	7.497698e-03	5.514506e-04	1.623744e-04	5.457201e-04	2.446924e-08	8.407569e-25
0.0575811     	7.404203e-03	5.510302e-04	1.626134e-04	5.464723e-04	2.446924e-08	8.407569e-25
0.0576437     	7.310594e-03	5.503923e-04	1.628584e-04	5.470964e-04	2.446924e-08	8.407569e-25
0.0577064     	6.994386e-03	5.498567e-04	1.630623e-04	5.476395e-04	2.446924e-08	8.407569e-25
0.057769      	7.856258e-03	5.494090e-04	1.633111e-04	5.480932e-04	2.446924e-08	8.407569e-25
0.0578316     	6.658716e-03	5.490953e-04	1.636211e-04	5.485782e-04	2.446924e-08	8.407569e-25
0.0578942     	6.507051e-03	5.486130e-04	1.637937e-04	5.493358e-04	2.446924e-08	8.407569e-25
0.0579569     	7.380685e-03	5.483641e-04	1.640274e-04	5.499600e-04	2.446924e-08	8.407569e-25
0.0580196     	7.252108e-03	5.483623e-04	1.642699e-04	5.506458e-04	2.446924e-08	8.407569e-25
0.0580823     	7.464992e-03	5.482273e-04	1.644514e-04	5.512066e-04	2.446924e-08	8.407569e-25
0.058145      	7.168806e-03	5.481870e-04	1.646845e-04	5.519273e-04	2.446924e-08	8.407569e-25
0.0582077     	7.481404e-03	5.481460e-04	1.648893e-04	5.524691e-04	2.446924e-08	8.407569e-25
0.0582705     	7.671468e-03	5.481265e-04	1.650716e-04	5.530986e-04	2.446924e-08	8.407569e-25
0.0583333     	7.500348e-03	5.480006e-04	1.652670e-04	5.535885e-04	2.446924e-08	8.407569e-25
0.0583962     	7.604332e-03	5.479135e-04	1.654315e-04	5.539236e-04	2.446924e-08	8.407569e-25
0.0584591     	7.710664e-03	5.480354e-04	1.656503e-04	5.544011e-04	2.446924e-08	8.407569e-25
0.0585219     	7.933281e-03	5.481957e-04	1.657912e-04	5.549046e-04	2.446924e-08	8.407569e-25
0.0585849     	7.974741e-03	5.481979e-04	1.658864e-04	5.552248e-04	2.446924e-08	8.407569e-25
0.0586478     	8.469871e-03	5.482199e-04	1.660633e-04	5.554565e-04	2.446924e-08	8.407569e-25
0.0587107     	8.355460e-03	5.485481e-04	1.662585e-04	5.558010e-04	2.446924e-08	8.407569e-25
