# y+ ()       
# Time        	patch         	min           	max           	average       
0.00130603    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00130603    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00130603    	propellerTip	4.890614e+00	2.144643e+02	3.004168e+01
0.0013638     	walls	2.467390e-01	4.743645e+01	1.303856e+01
0.0013638     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0013638     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0013638     	propellerTip	5.102468e+00	2.084453e+02	3.009471e+01
0.00142165    	walls	1.371183e-01	4.797100e+01	1.320001e+01
0.00142165    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00142165    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00142165    	propellerTip	5.182420e+00	2.016348e+02	3.016050e+01
0.00147974    	walls	1.680126e-01	4.848978e+01	1.335860e+01
0.00147974    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00147974    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00147974    	propellerTip	5.367855e+00	1.933514e+02	3.022686e+01
0.00153825    	walls	9.756734e-02	4.899534e+01	1.351442e+01
0.00153825    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00153825    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00153825    	propellerTip	5.290967e+00	1.831847e+02	3.028124e+01
0.0015975     	walls	2.072959e-01	4.949201e+01	1.366891e+01
0.0015975     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0015975     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0015975     	propellerTip	5.105714e+00	1.792025e+02	3.031187e+01
0.00165712    	walls	2.464684e-01	4.997743e+01	1.382096e+01
0.00165712    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00165712    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00165712    	propellerTip	4.968517e+00	1.829813e+02	3.030775e+01
0.00171651    	walls	8.058174e-02	5.044734e+01	1.396950e+01
0.00171651    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00171651    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00171651    	propellerTip	4.871025e+00	1.845622e+02	3.025738e+01
0.00177628    	walls	1.616359e-01	5.091012e+01	1.411666e+01
0.00177628    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00177628    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00177628    	propellerTip	4.803741e+00	1.839861e+02	3.015611e+01
0.00183675    	walls	9.707316e-02	5.136794e+01	1.426397e+01
0.00183675    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00183675    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00183675    	propellerTip	4.760770e+00	1.818681e+02	2.999433e+01
0.00189795    	walls	1.701190e-01	5.182323e+01	1.441067e+01
0.00189795    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00189795    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00189795    	propellerTip	4.737711e+00	1.789043e+02	2.976086e+01
0.00196       	walls	7.296284e-02	5.227667e+01	1.455833e+01
0.00196       	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00196       	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00196       	propellerTip	4.729030e+00	1.771331e+02	2.944891e+01
0.0020229     	walls	1.211876e-01	5.272958e+01	1.470639e+01
0.0020229     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0020229     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0020229     	propellerTip	4.691720e+00	1.729773e+02	2.905696e+01
0.0020865     	walls	3.839089e-01	5.318142e+01	1.485511e+01
0.0020865     	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.0020865     	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.0020865     	propellerTip	4.031919e+00	1.670832e+02	2.859701e+01
0.00215053    	walls	1.086871e-01	5.363006e+01	1.500438e+01
0.00215053    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00215053    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00215053    	propellerTip	3.433867e+00	1.646923e+02	2.809136e+01
0.00221471    	walls	2.810954e-01	5.407353e+01	1.515332e+01
0.00221471    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00221471    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00221471    	propellerTip	2.931947e+00	1.592138e+02	2.756418e+01
0.00227888    	walls	3.578138e-01	5.451256e+01	1.530147e+01
0.00227888    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00227888    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00227888    	propellerTip	2.480235e+00	1.515748e+02	2.704146e+01
0.00234295    	walls	1.433824e-01	5.494738e+01	1.544954e+01
0.00234295    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00234295    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00234295    	propellerTip	2.019467e+00	1.471416e+02	2.654453e+01
0.00240673    	walls	2.407641e-01	5.537820e+01	1.559732e+01
0.00240673    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00240673    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00240673    	propellerTip	1.733622e+00	1.389465e+02	2.610223e+01
0.00246999    	walls	1.668110e-01	5.580338e+01	1.574347e+01
0.00246999    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00246999    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00246999    	propellerTip	1.538650e+00	1.377588e+02	2.574137e+01
0.002533      	walls	4.945266e-01	5.622520e+01	1.588972e+01
0.002533      	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.002533      	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.002533      	propellerTip	1.397006e+00	1.406018e+02	2.546082e+01
0.00259588    	walls	1.289927e-02	5.664410e+01	1.603453e+01
0.00259588    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00259588    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00259588    	propellerTip	1.283300e+00	1.525561e+02	2.525138e+01
0.00265844    	walls	3.226362e-01	5.705729e+01	1.617803e+01
0.00265844    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00265844    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00265844    	propellerTip	1.196824e+00	1.527265e+02	2.511143e+01
0.00272041    	walls	3.027581e-01	5.746205e+01	1.631971e+01
0.00272041    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00272041    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00272041    	propellerTip	1.141835e+00	1.455526e+02	2.503085e+01
0.00278179    	walls	3.815071e-01	5.785912e+01	1.645988e+01
0.00278179    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00278179    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00278179    	propellerTip	1.114979e+00	1.462212e+02	2.501073e+01
0.00284266    	walls	2.866496e-01	5.824826e+01	1.659737e+01
0.00284266    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00284266    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00284266    	propellerTip	1.110499e+00	1.498761e+02	2.505495e+01
0.00290313    	walls	1.628113e-01	5.863093e+01	1.673403e+01
0.00290313    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00290313    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00290313    	propellerTip	1.132878e+00	1.483266e+02	2.515283e+01
0.00296339    	walls	3.436886e-01	5.900784e+01	1.686974e+01
0.00296339    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00296339    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00296339    	propellerTip	1.182186e+00	1.565468e+02	2.529035e+01
0.00302347    	walls	1.694311e-01	5.937987e+01	1.700433e+01
0.00302347    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00302347    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00302347    	propellerTip	1.257769e+00	1.641064e+02	2.547501e+01
0.00308331    	walls	2.987679e-01	5.974808e+01	1.713788e+01
0.00308331    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00308331    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00308331    	propellerTip	1.358038e+00	1.688704e+02	2.572602e+01
0.00314282    	walls	5.918165e-01	6.011226e+01	1.727097e+01
0.00314282    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00314282    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00314282    	propellerTip	1.481314e+00	1.698614e+02	2.604816e+01
0.00320189    	walls	2.249743e-01	6.047399e+01	1.740278e+01
0.00320189    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00320189    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
0.00320189    	propellerTip	1.625504e+00	1.673139e+02	2.643848e+01
0.00326045    	walls	2.806353e-01	6.082680e+01	1.753453e+01
0.00326045    	innerCylinder	0.000000e+00	0.000000e+00	0.000000e+00
0.00326045    	innerCylinder_slave	0.000000e+00	0.000000e+00	0.000000e+00
