# y+ ()       
# Time        	patch         	min           	max           	average       
0.00279846    	propellerTip	1.081262e+00	3.134980e+02	4.052382e+01
0.00286252    	innerCylinder	3.644587e-01	5.443386e+01	1.702981e+01
0.00286252    	innerCylinder_slave	2.463119e-01	5.071962e+01	1.545107e+01
0.00286252    	propellerTip	1.341187e+00	3.146784e+02	4.057992e+01
0.0029261     	innerCylinder	3.426174e-01	5.598187e+01	1.724856e+01
0.0029261     	innerCylinder_slave	2.574903e-01	5.246087e+01	1.564676e+01
0.0029261     	propellerTip	1.324475e+00	3.116257e+02	4.067474e+01
0.00298957    	innerCylinder	3.272137e-01	5.728734e+01	1.746345e+01
0.00298957    	innerCylinder_slave	2.694479e-01	5.409139e+01	1.583864e+01
0.00298957    	propellerTip	1.535960e+00	3.128700e+02	4.077175e+01
0.00305332    	innerCylinder	3.179301e-01	5.853788e+01	1.767382e+01
0.00305332    	innerCylinder_slave	2.822599e-01	5.552226e+01	1.602975e+01
0.00305332    	propellerTip	1.652507e+00	3.175425e+02	4.078577e+01
0.00311751    	innerCylinder	3.147187e-01	5.967975e+01	1.788255e+01
0.00311751    	innerCylinder_slave	2.962699e-01	5.703904e+01	1.622338e+01
0.00311751    	propellerTip	1.951264e+00	3.137715e+02	4.091264e+01
0.00318189    	innerCylinder	3.180017e-01	6.043959e+01	1.808525e+01
0.00318189    	innerCylinder_slave	3.110597e-01	5.832311e+01	1.641355e+01
0.00318189    	propellerTip	2.067409e+00	3.146824e+02	4.105274e+01
0.00324617    	innerCylinder	3.246907e-01	6.091020e+01	1.828324e+01
0.00324617    	innerCylinder_slave	3.267404e-01	5.924040e+01	1.660311e+01
0.00324617    	propellerTip	1.966955e+00	3.154386e+02	4.124426e+01
0.00331011    	innerCylinder	3.317763e-01	6.121020e+01	1.847282e+01
0.00331011    	innerCylinder_slave	3.430579e-01	5.976160e+01	1.678916e+01
0.00331011    	propellerTip	1.969618e+00	3.183518e+02	4.140798e+01
0.00337338    	innerCylinder	3.376522e-01	6.112622e+01	1.865508e+01
0.00337338    	innerCylinder_slave	3.601574e-01	6.010932e+01	1.697089e+01
0.00337338    	propellerTip	2.044713e+00	3.167396e+02	4.158339e+01
0.00343539    	innerCylinder	3.494502e-01	6.124258e+01	1.882952e+01
0.00343539    	innerCylinder_slave	3.775495e-01	6.043918e+01	1.714736e+01
0.00343539    	propellerTip	2.071027e+00	3.158226e+02	4.175901e+01
0.00349601    	innerCylinder	3.756812e-01	6.105184e+01	1.899478e+01
0.00349601    	innerCylinder_slave	3.948156e-01	6.055176e+01	1.731682e+01
0.00349601    	propellerTip	2.019380e+00	3.166723e+02	4.194632e+01
0.00355595    	innerCylinder	4.138359e-01	6.057159e+01	1.915324e+01
0.00355595    	innerCylinder_slave	4.117306e-01	6.038507e+01	1.748168e+01
0.00355595    	propellerTip	1.985967e+00	3.170882e+02	4.203114e+01
0.0036154     	innerCylinder	4.555606e-01	5.983617e+01	1.930678e+01
0.0036154     	innerCylinder_slave	4.283724e-01	6.000042e+01	1.764362e+01
0.0036154     	propellerTip	1.978625e+00	3.172834e+02	4.213946e+01
0.00367442    	innerCylinder	4.798714e-01	5.935761e+01	1.945203e+01
0.00367442    	innerCylinder_slave	4.363186e-01	5.927021e+01	1.779902e+01
0.00367442    	propellerTip	2.006737e+00	3.194760e+02	4.216160e+01
0.00373323    	innerCylinder	4.847461e-01	5.900999e+01	1.959052e+01
0.00373323    	innerCylinder_slave	4.346822e-01	5.853630e+01	1.794711e+01
0.00373323    	propellerTip	2.071345e+00	3.187509e+02	4.211612e+01
0.00379208    	innerCylinder	4.902453e-01	5.851069e+01	1.972285e+01
0.00379208    	innerCylinder_slave	4.332496e-01	5.822427e+01	1.808745e+01
0.00379208    	propellerTip	2.166886e+00	3.187679e+02	4.200516e+01
0.00385142    	innerCylinder	4.963593e-01	5.787861e+01	1.985148e+01
0.00385142    	innerCylinder_slave	4.321010e-01	5.767072e+01	1.822082e+01
0.00385142    	propellerTip	2.016943e+00	3.192375e+02	4.184656e+01
0.00391156    	innerCylinder	5.016713e-01	5.738697e+01	1.997783e+01
0.00391156    	innerCylinder_slave	4.311821e-01	5.703565e+01	1.834685e+01
0.00391156    	propellerTip	1.999142e+00	3.195391e+02	4.167620e+01
0.00397242    	innerCylinder	4.931952e-01	5.766417e+01	2.010161e+01
0.00397242    	innerCylinder_slave	4.303415e-01	5.630735e+01	1.846284e+01
0.00397242    	propellerTip	1.906250e+00	3.165585e+02	4.145075e+01
0.00403432    	innerCylinder	4.868826e-01	5.793174e+01	2.022593e+01
0.00403432    	innerCylinder_slave	4.293907e-01	5.567503e+01	1.857128e+01
0.00403432    	propellerTip	1.858562e+00	3.094560e+02	4.129554e+01
0.00409748    	innerCylinder	4.844494e-01	5.816534e+01	2.035095e+01
0.00409748    	innerCylinder_slave	4.283051e-01	5.530466e+01	1.867351e+01
0.00409748    	propellerTip	1.867949e+00	3.146021e+02	4.120130e+01
0.00416201    	innerCylinder	4.882535e-01	5.826072e+01	2.047838e+01
0.00416201    	innerCylinder_slave	4.271410e-01	5.486578e+01	1.877272e+01
0.00416201    	propellerTip	1.865329e+00	3.119452e+02	4.112155e+01
0.00422792    	innerCylinder	5.003843e-01	5.818095e+01	2.060926e+01
0.00422792    	innerCylinder_slave	4.260176e-01	5.438586e+01	1.887319e+01
0.00422792    	propellerTip	1.015862e+00	3.104471e+02	4.106447e+01
0.00429516    	innerCylinder	5.030089e-01	5.799848e+01	2.074379e+01
0.00429516    	innerCylinder_slave	4.250302e-01	5.390121e+01	1.897919e+01
0.00429516    	propellerTip	2.110514e+00	3.117337e+02	4.101307e+01
0.00436387    	innerCylinder	4.995075e-01	5.811028e+01	2.088161e+01
0.00436387    	innerCylinder_slave	4.240894e-01	5.345255e+01	1.909537e+01
0.00436387    	propellerTip	2.204592e+00	3.089703e+02	4.097273e+01
0.00443393    	innerCylinder	4.916778e-01	5.800687e+01	2.102055e+01
0.00443393    	innerCylinder_slave	4.233680e-01	5.307676e+01	1.922099e+01
0.00443393    	propellerTip	2.293652e+00	3.042202e+02	4.094864e+01
0.00450506    	innerCylinder	4.837598e-01	5.769949e+01	2.115866e+01
0.00450506    	innerCylinder_slave	4.230061e-01	5.281030e+01	1.935592e+01
0.00450506    	propellerTip	1.974658e+00	3.135768e+02	4.087837e+01
0.00457681    	innerCylinder	4.776597e-01	5.720582e+01	2.129263e+01
0.00457681    	innerCylinder_slave	4.230231e-01	5.266642e+01	1.949516e+01
0.00457681    	propellerTip	1.857862e+00	3.149685e+02	4.086910e+01
0.00464908    	innerCylinder	4.733077e-01	5.711517e+01	2.142069e+01
0.00464908    	innerCylinder_slave	4.227967e-01	5.263655e+01	1.963489e+01
0.00464908    	propellerTip	2.031945e+00	3.101304e+02	4.077106e+01
0.00472133    	innerCylinder	4.703978e-01	5.688091e+01	2.154172e+01
0.00472133    	innerCylinder_slave	4.236908e-01	5.271340e+01	1.977257e+01
0.00472133    	propellerTip	2.254148e+00	3.143973e+02	4.078180e+01
0.00479286    	innerCylinder	4.670100e-01	5.649810e+01	2.165259e+01
0.00479286    	innerCylinder_slave	4.252728e-01	5.286359e+01	1.990338e+01
0.00479286    	propellerTip	2.265747e+00	3.172301e+02	4.078368e+01
0.00486402    	innerCylinder	4.645436e-01	5.601395e+01	2.175536e+01
0.00486402    	innerCylinder_slave	4.273962e-01	5.308366e+01	2.002825e+01
0.00486402    	propellerTip	2.312021e+00	3.160945e+02	4.072833e+01
0.00493552    	innerCylinder	4.632405e-01	5.547514e+01	2.185087e+01
0.00493552    	innerCylinder_slave	4.299970e-01	5.333677e+01	2.014742e+01
0.00493552    	propellerTip	2.370976e+00	3.149678e+02	4.081242e+01
0.00500704    	innerCylinder	4.594931e-01	5.491599e+01	2.193950e+01
0.00500704    	innerCylinder_slave	4.330645e-01	5.353237e+01	2.026064e+01
0.00500704    	propellerTip	2.388492e+00	3.165612e+02	4.080523e+01
0.00507685    	innerCylinder	4.526685e-01	5.501810e+01	2.202342e+01
0.00507685    	innerCylinder_slave	4.372979e-01	5.367212e+01	2.036837e+01
0.00507685    	propellerTip	2.340930e+00	3.148862e+02	4.079592e+01
0.0051469     	innerCylinder	4.427796e-01	5.518550e+01	2.210520e+01
0.0051469     	innerCylinder_slave	4.392019e-01	5.377833e+01	2.047270e+01
0.0051469     	propellerTip	2.294290e+00	3.172190e+02	4.077425e+01
0.00521694    	innerCylinder	4.262088e-01	5.566390e+01	2.218831e+01
0.00521694    	innerCylinder_slave	4.394812e-01	5.388474e+01	2.057599e+01
0.00521694    	propellerTip	1.714465e+00	3.157913e+02	4.079555e+01
0.00528693    	innerCylinder	4.082918e-01	5.635985e+01	2.227078e+01
0.00528693    	innerCylinder_slave	4.384044e-01	5.402807e+01	2.067661e+01
0.00528693    	propellerTip	2.205570e+00	3.173229e+02	4.075772e+01
0.00535657    	innerCylinder	3.936454e-01	5.764721e+01	2.235452e+01
0.00535657    	innerCylinder_slave	4.369513e-01	5.454512e+01	2.077653e+01
0.00535657    	propellerTip	2.094984e+00	3.197160e+02	4.078205e+01
0.00542677    	innerCylinder	3.819664e-01	5.919557e+01	2.243730e+01
0.00542677    	innerCylinder_slave	4.352287e-01	5.581810e+01	2.087403e+01
0.00542677    	propellerTip	1.430311e+00	3.187160e+02	4.071075e+01
0.00549668    	innerCylinder	3.708338e-01	6.150085e+01	2.251990e+01
0.00549668    	innerCylinder_slave	4.323908e-01	5.731438e+01	2.096954e+01
0.00549668    	propellerTip	1.257858e+00	3.155523e+02	4.068559e+01
0.00556566    	innerCylinder	3.602767e-01	6.369707e+01	2.259953e+01
0.00556566    	innerCylinder_slave	4.287180e-01	5.927367e+01	2.106040e+01
0.00556566    	propellerTip	2.063380e+00	3.155041e+02	4.056438e+01
0.00563558    	innerCylinder	3.486063e-01	6.563845e+01	2.267835e+01
0.00563558    	innerCylinder_slave	4.243587e-01	6.160891e+01	2.114955e+01
0.00563558    	propellerTip	2.044479e+00	3.118004e+02	4.042054e+01
0.00570647    	innerCylinder	3.333787e-01	6.719444e+01	2.275704e+01
0.00570647    	innerCylinder_slave	4.200839e-01	6.369992e+01	2.123683e+01
0.00570647    	propellerTip	2.035925e+00	3.127409e+02	4.033469e+01
0.00577621    	innerCylinder	3.162482e-01	6.831822e+01	2.283282e+01
0.00577621    	innerCylinder_slave	4.163696e-01	6.535819e+01	2.131844e+01
0.00577621    	propellerTip	2.039136e+00	3.147027e+02	4.010833e+01
0.00584738    	innerCylinder	3.037420e-01	6.912003e+01	2.290918e+01
0.00584738    	innerCylinder_slave	4.139069e-01	6.657910e+01	2.139788e+01
0.00584738    	propellerTip	2.055224e+00	3.135366e+02	3.991880e+01
0.00591781    	innerCylinder	3.091540e-01	6.971176e+01	2.298321e+01
0.00591781    	innerCylinder_slave	4.119112e-01	6.741807e+01	2.147245e+01
0.00591781    	propellerTip	1.964657e+00	3.140906e+02	3.969679e+01
0.00598841    	innerCylinder	3.365260e-01	7.087388e+01	2.305687e+01
0.00598841    	innerCylinder_slave	4.093465e-01	6.815390e+01	2.154491e+01
0.00598841    	propellerTip	2.123250e+00	3.113523e+02	3.949790e+01
0.0060587     	innerCylinder	3.737475e-01	7.172982e+01	2.312889e+01
0.0060587     	innerCylinder_slave	4.073974e-01	6.931531e+01	2.161368e+01
0.0060587     	propellerTip	2.162188e+00	3.121148e+02	3.942575e+01
0.00612932    	innerCylinder	4.105981e-01	7.233177e+01	2.320047e+01
0.00612932    	innerCylinder_slave	4.061945e-01	7.020610e+01	2.167932e+01
0.00612932    	propellerTip	2.144822e+00	3.073441e+02	3.929297e+01
0.00620015    	innerCylinder	4.431689e-01	7.273165e+01	2.327200e+01
0.00620015    	innerCylinder_slave	4.059652e-01	7.086769e+01	2.174204e+01
0.00620015    	propellerTip	2.144347e+00	3.087504e+02	3.918836e+01
0.00627105    	innerCylinder	4.699862e-01	7.297048e+01	2.334353e+01
0.00627105    	innerCylinder_slave	4.085301e-01	7.130845e+01	2.180227e+01
0.00627105    	propellerTip	2.163481e+00	3.101217e+02	3.909671e+01
0.00634208    	innerCylinder	4.908654e-01	7.310784e+01	2.341464e+01
0.00634208    	innerCylinder_slave	4.117425e-01	7.155407e+01	2.185944e+01
0.00634208    	propellerTip	2.201475e+00	3.080730e+02	3.903113e+01
0.00641281    	innerCylinder	5.068765e-01	7.367095e+01	2.348556e+01
0.00641281    	innerCylinder_slave	4.150300e-01	7.159335e+01	2.191363e+01
0.00641281    	propellerTip	2.252856e+00	3.063069e+02	3.897600e+01
0.00648315    	innerCylinder	5.187985e-01	7.397148e+01	2.355628e+01
0.00648315    	innerCylinder_slave	4.181575e-01	7.210911e+01	2.196561e+01
0.00648315    	propellerTip	2.315059e+00	3.067773e+02	3.901166e+01
0.00655325    	innerCylinder	5.275226e-01	7.396660e+01	2.362534e+01
0.00655325    	innerCylinder_slave	4.209519e-01	7.242866e+01	2.201518e+01
0.00655325    	propellerTip	2.383667e+00	3.061255e+02	3.898055e+01
0.00662342    	innerCylinder	5.336592e-01	7.362236e+01	2.369320e+01
0.00662342    	innerCylinder_slave	4.235376e-01	7.238426e+01	2.206386e+01
0.00662342    	propellerTip	2.455545e+00	3.054068e+02	3.895242e+01
0.00669382    	innerCylinder	5.380893e-01	7.294463e+01	2.375974e+01
0.00669382    	innerCylinder_slave	4.258029e-01	7.202575e+01	2.211179e+01
0.00669382    	propellerTip	2.528674e+00	3.050561e+02	3.892825e+01
0.00676458    	innerCylinder	5.413885e-01	7.199226e+01	2.382547e+01
0.00676458    	innerCylinder_slave	4.277034e-01	7.135516e+01	2.216028e+01
0.00676458    	propellerTip	2.602882e+00	3.046706e+02	3.890829e+01
0.00683583    	innerCylinder	5.442650e-01	7.087197e+01	2.389023e+01
0.00683583    	innerCylinder_slave	4.293907e-01	7.065472e+01	2.220943e+01
0.00683583    	propellerTip	2.678650e+00	3.045848e+02	3.891152e+01
0.00690753    	innerCylinder	5.474489e-01	6.982317e+01	2.395520e+01
0.00690753    	innerCylinder_slave	4.310187e-01	6.970945e+01	2.226070e+01
0.00690753    	propellerTip	2.756121e+00	3.042381e+02	3.894504e+01
0.00697968    	innerCylinder	5.511064e-01	6.885083e+01	2.401954e+01
0.00697968    	innerCylinder_slave	4.325607e-01	6.889309e+01	2.231373e+01
0.00697968    	propellerTip	2.836874e+00	3.041734e+02	3.889230e+01
0.00705205    	innerCylinder	5.557784e-01	6.778560e+01	2.408419e+01
0.00705205    	innerCylinder_slave	4.340492e-01	6.794366e+01	2.236922e+01
0.00705205    	propellerTip	2.920865e+00	3.038874e+02	3.888648e+01
0.00712444    	innerCylinder	5.615231e-01	6.690524e+01	2.414946e+01
0.00712444    	innerCylinder_slave	4.355007e-01	6.690991e+01	2.242656e+01
0.00712444    	propellerTip	2.873598e+00	3.036021e+02	3.886166e+01
0.00719731    	innerCylinder	5.682413e-01	6.657692e+01	2.421586e+01
0.00719731    	innerCylinder_slave	4.370029e-01	6.610214e+01	2.248612e+01
0.00719731    	propellerTip	2.355600e+00	3.032471e+02	3.880019e+01
0.00726974    	innerCylinder	5.759247e-01	6.643720e+01	2.428359e+01
0.00726974    	innerCylinder_slave	4.385740e-01	6.555980e+01	2.254737e+01
0.00726974    	propellerTip	2.460468e+00	3.032393e+02	3.873665e+01
0.00734267    	innerCylinder	5.842526e-01	6.611375e+01	2.435302e+01
0.00734267    	innerCylinder_slave	4.401033e-01	6.539544e+01	2.261053e+01
0.00734267    	propellerTip	3.094055e+00	3.031164e+02	3.869274e+01
0.00741602    	innerCylinder	5.927848e-01	6.584247e+01	2.442510e+01
0.00741602    	innerCylinder_slave	4.412255e-01	6.513580e+01	2.267566e+01
0.00741602    	propellerTip	3.002114e+00	3.027128e+02	3.857408e+01
0.00748932    	innerCylinder	6.008350e-01	6.598642e+01	2.449860e+01
0.00748932    	innerCylinder_slave	4.417544e-01	6.482045e+01	2.274221e+01
0.00748932    	propellerTip	1.960960e+00	3.024561e+02	3.846211e+01
0.00756317    	innerCylinder	6.080556e-01	6.627187e+01	2.457420e+01
0.00756317    	innerCylinder_slave	4.415103e-01	6.496879e+01	2.280957e+01
0.00756317    	propellerTip	2.686042e+00	3.023332e+02	3.835051e+01
0.00763717    	innerCylinder	6.137819e-01	6.667955e+01	2.465215e+01
0.00763717    	innerCylinder_slave	4.405768e-01	6.527245e+01	2.287718e+01
0.00763717    	propellerTip	2.544741e+00	3.021905e+02	3.820747e+01
0.00770994    	innerCylinder	6.178017e-01	6.719330e+01	2.473051e+01
0.00770994    	innerCylinder_slave	4.391542e-01	6.571596e+01	2.294396e+01
0.00770994    	propellerTip	2.447341e+00	3.024206e+02	3.808118e+01
0.00778247    	innerCylinder	6.203563e-01	6.780647e+01	2.480994e+01
0.00778247    	innerCylinder_slave	4.375627e-01	6.626470e+01	2.301162e+01
0.00778247    	propellerTip	2.429734e+00	3.025970e+02	3.795190e+01
0.00785624    	innerCylinder	6.216187e-01	6.858317e+01	2.489261e+01
0.00785624    	innerCylinder_slave	4.358078e-01	6.691857e+01	2.308151e+01
0.00785624    	propellerTip	1.880491e+00	3.028077e+02	3.780736e+01
