# Residuals   
# Time        	p             	Ux            	Uy            	Uz            	k             	omega         
0.0354747     	1.048945e-02	3.446018e-04	1.035730e-04	3.465811e-04	1.973473e-04	7.926431e-02
0.0355462     	5.929366e-03	3.407839e-04	1.023786e-04	3.426411e-04	1.938303e-04	1.176839e-01
0.0356175     	7.577659e-03	3.421141e-04	1.031209e-04	3.437562e-04	2.005996e-04	1.162111e-01
0.0356894     	2.306225e-03	3.411337e-04	1.026453e-04	3.428210e-04	1.952555e-04	1.023108e-02
0.0357608     	3.362669e-03	3.381615e-04	1.016234e-04	3.391025e-04	1.941753e-04	2.489408e-03
0.0358322     	1.187522e-03	3.371642e-04	1.013216e-04	3.373895e-04	1.936388e-04	9.469653e-03
0.0359035     	2.501587e-03	3.369593e-04	1.014505e-04	3.372973e-04	1.955712e-04	8.790262e-02
0.0359749     	4.856711e-03	3.384177e-04	1.020300e-04	3.380107e-04	1.982775e-04	1.098555e-02
0.0360465     	5.712820e-03	3.377394e-04	1.018711e-04	3.383213e-04	2.008413e-04	5.265005e-02
0.0361181     	4.744451e-03	3.383242e-04	1.025937e-04	3.393319e-04	1.971331e-04	3.298458e-02
0.0361898     	4.994295e-03	3.383274e-04	1.022746e-04	3.387601e-04	1.970553e-04	1.366310e-01
0.0362617     	3.374072e-03	3.386458e-04	1.024735e-04	3.392968e-04	1.973395e-04	6.166824e-03
0.0363339     	1.582525e-03	3.380496e-04	1.022627e-04	3.382590e-04	1.983911e-04	8.985331e-02
0.0364063     	1.713528e-03	3.390426e-04	1.026348e-04	3.389912e-04	1.986703e-04	2.285860e-03
0.0364789     	2.298770e-03	3.389064e-04	1.029640e-04	3.394080e-04	1.994676e-04	1.805424e-02
0.0365517     	1.728148e-03	3.386916e-04	1.028028e-04	3.389954e-04	1.994165e-04	1.154415e-02
0.0366245     	2.187870e-03	3.374183e-04	1.024345e-04	3.374443e-04	1.995354e-04	8.587288e-02
0.0366973     	1.196895e-03	3.366293e-04	1.022837e-04	3.365529e-04	1.993853e-04	6.575213e-03
0.03677       	1.364604e-03	3.360134e-04	1.021682e-04	3.358599e-04	1.993547e-04	2.739193e-03
0.0368428     	1.013155e-03	3.359334e-04	1.022376e-04	3.357933e-04	2.000453e-04	9.911531e-03
0.0369157     	1.053721e-03	3.353453e-04	1.021551e-04	3.353022e-04	2.001136e-04	2.812393e-03
0.0369886     	9.583745e-04	3.344718e-04	1.019792e-04	3.343907e-04	2.005585e-04	1.649469e-02
0.0370615     	1.142294e-03	3.335229e-04	1.017580e-04	3.334633e-04	2.001272e-04	1.009996e-02
0.0371343     	1.605231e-03	3.331111e-04	1.017343e-04	3.330639e-04	2.000056e-04	2.371333e-03
0.0372073     	4.100585e-03	3.342936e-04	1.025935e-04	3.361486e-04	2.127400e-04	3.173435e-01
0.0372801     	3.591860e-03	3.321181e-04	1.017167e-04	3.325166e-04	2.021364e-04	6.256049e-02
0.0373527     	5.246357e-03	3.309087e-04	1.014391e-04	3.314088e-04	2.002280e-04	4.234083e-03
0.0374252     	1.655113e-03	3.287896e-04	1.007451e-04	3.287885e-04	2.004542e-04	1.931235e-03
0.037498      	1.265061e-02	3.427306e-04	1.054902e-04	3.455487e-04	2.174343e-04	7.092630e-02
0.0375708     	4.746801e-03	3.270245e-04	1.007919e-04	3.281902e-04	2.008841e-04	5.265432e-03
0.0376429     	7.852560e-03	3.261193e-04	1.004189e-04	3.269108e-04	2.003409e-04	5.084765e-02
0.0377146     	7.053115e-03	3.238224e-04	9.995668e-05	3.260288e-04	2.024719e-04	7.528693e-02
0.0377863     	1.380640e-02	3.211955e-04	9.940006e-05	3.225243e-04	2.191110e-04	9.980744e-01
0.0378575     	1.491451e-03	3.195014e-04	9.834128e-05	3.198234e-04	1.982294e-04	4.073971e-03
0.037929      	4.359185e-03	3.195589e-04	9.845681e-05	3.205899e-04	1.987876e-04	3.215969e-02
0.0380008     	2.075794e-03	3.202042e-04	9.869838e-05	3.203276e-04	1.992973e-04	9.741465e-04
0.0380727     	3.427712e-03	3.213773e-04	9.923760e-05	3.218731e-04	2.004967e-04	1.541096e-02
0.0381443     	6.297942e-03	3.176215e-04	9.818081e-05	3.186286e-04	2.218749e-04	2.371755e-01
0.0382158     	6.318476e-03	3.198726e-04	9.920342e-05	3.206489e-04	2.101230e-04	5.760950e-01
0.038288      	9.218309e-03	3.160591e-04	9.795347e-05	3.172249e-04	1.986328e-04	7.180828e-01
0.0383589     	9.213899e-03	3.173701e-04	9.922756e-05	3.199972e-04	2.000262e-04	9.912367e-01
0.0384302     	2.510711e-03	3.116767e-04	9.633257e-05	3.111690e-04	1.966020e-04	1.571172e-02
0.0385012     	3.090278e-03	3.139210e-04	9.711197e-05	3.128798e-04	1.986853e-04	8.451515e-03
0.0385728     	1.157271e-02	3.161418e-04	9.865562e-05	3.176409e-04	1.987028e-04	1.525271e-01
0.0386433     	8.387064e-03	3.097037e-04	9.597388e-05	3.088989e-04	1.965498e-04	1.184556e-01
0.0387147     	1.264980e-03	3.141186e-04	9.696663e-05	3.117463e-04	1.983368e-04	6.161232e-03
0.0387866     	3.992587e-03	3.161547e-04	9.779908e-05	3.148637e-04	2.001165e-04	4.962847e-02
0.0388587     	4.112163e-03	3.179376e-04	9.859562e-05	3.155457e-04	2.007662e-04	1.040878e-01
0.0389308     	1.818718e-02	3.166502e-04	9.973375e-05	3.189625e-04	2.158856e-04	9.935328e-01
0.0390025     	8.177942e-03	3.122842e-04	9.748193e-05	3.128808e-04	2.025515e-04	2.762802e-01
0.0390744     	2.294441e-03	3.099867e-04	9.565059e-05	3.061722e-04	1.958843e-04	2.144323e-03
0.0391455     	3.945779e-03	3.116257e-04	9.642273e-05	3.083360e-04	1.975592e-04	7.267160e-03
0.0392175     	3.780676e-03	3.134066e-04	9.679186e-05	3.089002e-04	1.983762e-04	1.274464e-02
0.0392898     	4.073682e-03	3.170402e-04	9.784665e-05	3.120900e-04	2.004954e-04	2.154996e-01
0.0393616     	7.854796e-03	3.150818e-04	9.751223e-05	3.110338e-04	2.002165e-04	4.290185e-02
0.0394337     	4.227023e-03	3.132616e-04	9.680902e-05	3.076451e-04	1.986844e-04	1.976833e-02
0.0395059     	9.125316e-03	3.157675e-04	9.788670e-05	3.097737e-04	2.010208e-04	6.666585e-01
0.0395783     	8.047196e-03	3.154490e-04	9.762421e-05	3.099386e-04	1.992951e-04	3.232022e-02
0.0396509     	4.612816e-03	3.140376e-04	9.699450e-05	3.082930e-04	2.004745e-04	5.138939e-02
0.0397238     	1.406298e-02	3.203546e-04	9.956386e-05	3.173805e-04	2.079151e-04	1.215553e-01
0.0397964     	9.350857e-03	3.136197e-04	9.769235e-05	3.092084e-04	1.997475e-04	8.177427e-01
0.0398691     	1.523746e-02	3.155348e-04	9.919657e-05	3.145137e-04	2.041036e-04	1.580121e-01
0.0399416     	7.777193e-03	3.081422e-04	9.512468e-05	3.020630e-04	1.959209e-04	3.769026e-02
0.0400129     	4.843944e-03	3.074120e-04	9.484882e-05	2.999794e-04	1.962442e-04	8.598398e-02
0.0400849     	2.909140e-03	3.097924e-04	9.544682e-05	3.016630e-04	1.970739e-04	8.575420e-02
0.0401573     	5.732021e-03	3.097194e-04	9.552283e-05	3.013435e-04	1.977741e-04	7.206217e-03
0.04023       	1.061145e-02	3.130709e-04	9.830311e-05	3.072273e-04	2.000134e-04	9.283327e-01
0.0403024     	8.088072e-03	3.083590e-04	9.591784e-05	3.038416e-04	1.998565e-04	9.830235e-01
0.0403751     	3.473068e-03	3.100668e-04	9.563845e-05	3.011869e-04	1.975691e-04	2.016663e-02
0.0404478     	1.331261e-02	3.119547e-04	9.731071e-05	3.055440e-04	2.000417e-04	2.019290e-01
0.0405202     	8.684137e-03	3.110526e-04	9.657088e-05	3.036697e-04	1.998926e-04	2.653876e-01
0.0405928     	8.068926e-03	3.057631e-04	9.467272e-05	2.979052e-04	1.977415e-04	9.990974e-01
0.0406643     	1.178826e-02	3.017847e-04	9.395849e-05	2.946467e-04	1.923267e-04	9.487023e-01
0.0407366     	1.758085e-02	3.156742e-04	9.794546e-05	3.076974e-04	2.000350e-04	2.432921e-01
0.0408084     	5.862184e-03	2.996104e-04	9.296776e-05	2.914050e-04	2.044020e-04	9.851786e-02
0.0408789     	7.031316e-03	2.984672e-04	9.211992e-05	2.880301e-04	1.898906e-04	2.785588e-01
0.0409497     	9.510466e-03	2.980744e-04	9.329620e-05	2.919292e-04	1.912923e-04	2.048518e-01
0.0410204     	4.706566e-03	2.974672e-04	9.202012e-05	2.878892e-04	1.897879e-04	3.926080e-03
0.0410913     	1.219116e-02	2.999493e-04	9.392288e-05	2.929584e-04	1.910010e-04	7.284085e-01
0.0411623     	9.892330e-03	2.986189e-04	9.298342e-05	2.896025e-04	1.900444e-04	8.796620e-01
0.0412336     	4.605888e-03	2.978122e-04	9.238242e-05	2.873482e-04	1.904334e-04	3.466545e-02
0.041305      	5.007280e-03	2.985128e-04	9.292073e-05	2.897524e-04	1.900897e-04	1.034677e-02
0.0413767     	9.994513e-03	2.995087e-04	9.312882e-05	2.897582e-04	1.924479e-04	8.971707e-02
0.041449      	2.388866e-03	2.980063e-04	9.236624e-05	2.871775e-04	1.899313e-04	1.836031e-03
0.0415209     	9.064945e-03	3.003425e-04	9.372117e-05	2.922472e-04	1.964762e-04	4.806971e-01
0.0415929     	4.330125e-03	2.981756e-04	9.259106e-05	2.874351e-04	2.393115e-04	7.496104e-01
0.0416652     	4.165300e-03	2.961711e-04	9.225348e-05	2.860347e-04	1.895334e-04	7.592963e-02
0.0417372     	9.111101e-03	3.002976e-04	9.350356e-05	2.897945e-04	1.908997e-04	3.530731e-01
0.0418096     	4.738018e-03	2.933260e-04	9.100761e-05	2.819221e-04	1.900532e-04	9.883429e-01
0.0418804     	5.399592e-03	2.917748e-04	9.061284e-05	2.804600e-04	1.855812e-04	1.220569e-02
0.0419519     	4.362436e-03	2.939076e-04	9.147179e-05	2.833501e-04	1.868950e-04	2.498525e-01
0.0420237     	6.846441e-03	2.947787e-04	9.181130e-05	2.831843e-04	1.871787e-04	5.354858e-02
0.0420954     	1.614351e-02	2.957023e-04	9.315084e-05	2.879856e-04	1.875806e-04	1.438092e-01
0.0421672     	1.436356e-02	2.952880e-04	9.308582e-05	2.886082e-04	1.890047e-04	9.387822e-01
0.042239      	4.811412e-03	2.935855e-04	9.138800e-05	2.817417e-04	1.857277e-04	6.700199e-02
0.0423108     	1.431617e-02	2.970574e-04	9.348791e-05	2.893565e-04	2.289657e-04	7.633362e-01
0.0423823     	1.473945e-02	2.929632e-04	9.240737e-05	2.842597e-04	1.881088e-04	9.435681e-01
0.0424539     	1.030971e-02	2.881550e-04	9.017504e-05	2.771631e-04	1.832599e-04	1.414627e-01
0.0425265     	1.666327e-02	3.002491e-04	9.453356e-05	2.930297e-04	1.916695e-04	6.619389e-01
0.0425977     	1.214688e-02	2.931671e-04	9.229480e-05	2.845321e-04	1.874769e-04	4.443056e-01
0.0426689     	1.479203e-02	2.888131e-04	9.064262e-05	2.769307e-04	1.833451e-04	6.462522e-02
0.0427397     	1.222694e-02	2.879901e-04	9.087961e-05	2.787365e-04	1.850979e-04	3.347228e-01
0.0428105     	7.603302e-03	2.833335e-04	8.864794e-05	2.727550e-04	1.816564e-04	9.338106e-02
0.0428813     	6.686098e-03	2.786014e-04	8.709784e-05	2.670848e-04	1.765525e-04	7.157855e-03
0.0429508     	2.621492e-02	3.004949e-04	9.614574e-05	2.987355e-04	1.909522e-04	4.660691e-01
0.0430208     	8.656423e-03	2.776267e-04	8.702584e-05	2.674820e-04	1.766193e-04	6.617815e-01
0.0430902     	4.383142e-03	2.792071e-04	8.714171e-05	2.667976e-04	1.771784e-04	1.922743e-01
0.0431598     	1.369341e-02	2.796771e-04	8.798179e-05	2.680251e-04	1.772805e-04	2.075912e-01
0.0432299     	8.998998e-03	2.820026e-04	8.865920e-05	2.701690e-04	1.778160e-04	8.535187e-02
0.0433002     	6.032926e-03	2.795467e-04	8.720648e-05	2.660376e-04	1.764108e-04	2.006997e-02
0.0433703     	4.279413e-03	2.781628e-04	8.692470e-05	2.654757e-04	1.756628e-04	3.422585e-02
0.0434403     	2.177294e-03	2.779584e-04	8.680883e-05	2.649814e-04	1.754835e-04	5.908459e-02
0.0435113     	6.828287e-03	2.818472e-04	8.864661e-05	2.707839e-04	1.792212e-04	9.127252e-02
0.043582      	7.745874e-03	2.796699e-04	8.779970e-05	2.679981e-04	1.779460e-04	1.487194e-01
0.0436529     	4.688268e-03	2.801258e-04	8.785404e-05	2.678807e-04	1.760865e-04	9.865599e-02
0.0437241     	1.503354e-02	2.830776e-04	8.980782e-05	2.752694e-04	1.782134e-04	3.835165e-01
0.0437958     	1.117446e-02	2.826972e-04	8.925447e-05	2.709582e-04	1.785761e-04	9.996597e-01
0.0438678     	4.703136e-03	2.769583e-04	8.696370e-05	2.640682e-04	1.747326e-04	7.376196e-02
0.0439382     	1.159836e-02	2.794128e-04	8.835774e-05	2.685501e-04	1.773189e-04	9.196529e-02
0.0440094     	4.185487e-03	2.783469e-04	8.720521e-05	2.648278e-04	1.761964e-04	6.955589e-02
0.0440806     	9.191654e-03	2.800009e-04	8.833781e-05	2.672230e-04	1.768653e-04	6.064528e-01
0.0441525     	7.463972e-03	2.838322e-04	8.933359e-05	2.711294e-04	1.773818e-04	2.676074e-01
0.0442241     	2.335233e-03	2.769545e-04	8.659387e-05	2.628008e-04	1.730433e-04	4.754310e-03
0.0442956     	7.425937e-03	2.801323e-04	8.781955e-05	2.668463e-04	1.872967e-04	9.576825e-01
0.0443679     	1.342450e-02	2.897630e-04	9.247445e-05	2.789819e-04	1.807218e-04	8.882483e-01
0.0444386     	6.463700e-03	2.702114e-04	8.482632e-05	2.569997e-04	1.677225e-04	3.525225e-02
0.0445091     	8.236697e-03	2.721064e-04	8.574252e-05	2.596264e-04	1.719462e-04	1.688671e-01
0.0445801     	7.521610e-03	2.786565e-04	8.794883e-05	2.671521e-04	1.744106e-04	6.164400e-01
0.044651      	7.101234e-03	2.731962e-04	8.574164e-05	2.593349e-04	1.698506e-04	9.684001e-02
0.0447225     	1.462551e-02	2.806166e-04	8.843315e-05	2.677438e-04	1.739001e-04	4.973279e-01
0.0447952     	4.826715e-03	2.810800e-04	8.816352e-05	2.672922e-04	1.744497e-04	5.833455e-02
0.0448669     	2.118546e-02	2.776086e-04	8.810342e-05	2.670650e-04	1.820461e-04	9.993038e-01
0.0449389     	2.026793e-03	2.709256e-04	8.480911e-05	2.563197e-04	1.676738e-04	1.358615e-02
0.04501       	6.413211e-03	2.742907e-04	8.622428e-05	2.602051e-04	1.697815e-04	4.016467e-02
0.0450825     	1.394620e-02	2.788977e-04	8.822951e-05	2.645860e-04	1.710219e-04	1.109953e-01
0.0451548     	1.703938e-02	2.829296e-04	8.984300e-05	2.700101e-04	1.745384e-04	1.147699e-01
0.0452259     	2.332715e-02	2.744734e-04	8.830903e-05	2.646704e-04	3.423287e-04	9.553675e-01
0.0452972     	8.471435e-03	2.731127e-04	8.578144e-05	2.576041e-04	1.664179e-04	7.643710e-02
0.0453688     	5.460231e-03	2.747644e-04	8.643691e-05	2.593809e-04	1.692927e-04	1.457014e-01
0.0454409     	9.012485e-03	2.749466e-04	8.635765e-05	2.605429e-04	1.677810e-04	5.615106e-02
0.0455138     	7.800714e-03	2.742524e-04	8.645966e-05	2.619433e-04	1.673675e-04	4.387865e-02
0.0455858     	4.450459e-03	2.725592e-04	8.536788e-05	2.562221e-04	1.664706e-04	7.088833e-03
0.0456581     	5.753279e-03	2.748192e-04	8.661225e-05	2.598233e-04	1.677214e-04	6.923561e-02
0.0457304     	4.019564e-03	2.723199e-04	8.542488e-05	2.560419e-04	1.660206e-04	1.170376e-01
0.0458028     	5.246140e-03	2.733491e-04	8.571107e-05	2.569446e-04	1.668132e-04	1.384999e-01
0.0458752     	5.985923e-03	2.718659e-04	8.571058e-05	2.571361e-04	1.654828e-04	3.641265e-02
0.0459474     	5.081441e-03	2.702903e-04	8.492374e-05	2.552235e-04	1.645705e-04	2.185355e-01
0.046019      	3.229109e-03	2.668517e-04	8.377677e-05	2.507547e-04	1.619749e-04	2.055449e-02
0.0460912     	7.067270e-03	2.738835e-04	8.665230e-05	2.583818e-04	1.660942e-04	2.677122e-01
0.0461637     	1.364104e-02	2.725360e-04	8.718027e-05	2.604302e-04	1.988470e-04	7.312605e-01
0.0462361     	2.892809e-03	2.694545e-04	8.499808e-05	2.544207e-04	1.634984e-04	1.158752e-02
0.0463083     	1.155856e-02	2.702011e-04	8.695351e-05	2.574501e-04	1.668567e-04	4.660758e-01
0.0463807     	3.124436e-03	2.695990e-04	8.500866e-05	2.537248e-04	1.634498e-04	2.159462e-02
0.046453      	1.098863e-02	2.676743e-04	8.525099e-05	2.550237e-04	1.630015e-04	2.299011e-01
0.0465257     	3.424161e-02	2.777502e-04	8.972124e-05	2.678554e-04	1.680886e-04	9.999978e-01
0.0465979     	1.338020e-02	2.683532e-04	8.520295e-05	2.525842e-04	1.610134e-04	6.859055e-01
0.0466693     	9.603651e-03	2.643276e-04	8.385938e-05	2.495900e-04	1.602037e-04	6.448386e-02
0.046741      	1.638514e-02	2.695979e-04	8.615510e-05	2.554711e-04	1.624274e-04	3.220036e-01
0.046813      	5.628670e-03	2.616321e-04	8.286747e-05	2.462011e-04	1.588426e-04	3.678670e-02
0.0468844     	5.276841e-03	2.622001e-04	8.293631e-05	2.466921e-04	1.582168e-04	2.336356e-01
0.0469561     	6.832904e-03	2.627144e-04	8.335598e-05	2.472176e-04	1.588202e-04	1.233679e-01
0.0470281     	7.753054e-03	2.648624e-04	8.435997e-05	2.487268e-04	1.593491e-04	8.405617e-02
0.0471003     	1.081421e-02	2.644186e-04	8.411354e-05	2.488814e-04	1.602905e-04	2.715131e-01
0.0471724     	1.203808e-02	2.628864e-04	8.342857e-05	2.472525e-04	1.576003e-04	4.308193e-02
0.0472442     	8.395170e-03	2.639619e-04	8.436154e-05	2.482865e-04	1.611166e-04	2.842798e-01
0.0473165     	1.577787e-03	2.617973e-04	8.289323e-05	2.454665e-04	1.576762e-04	1.906099e-02
0.047389      	2.124889e-03	2.614398e-04	8.285298e-05	2.451629e-04	1.573802e-04	3.214552e-02
0.0474617     	1.867530e-03	2.615057e-04	8.290709e-05	2.451636e-04	1.570094e-04	1.691590e-01
0.0475342     	6.337922e-03	2.627429e-04	8.351210e-05	2.469999e-04	1.586747e-04	1.658556e-01
0.0476066     	3.804237e-03	2.591340e-04	8.245652e-05	2.435986e-04	1.554729e-04	2.638774e-02
0.0476788     	9.029423e-03	2.591325e-04	8.334487e-05	2.467969e-04	1.565171e-04	2.723125e-01
0.0477511     	1.808699e-03	2.582524e-04	8.216273e-05	2.428366e-04	1.546553e-04	5.475536e-02
0.0478238     	2.462861e-03	2.580327e-04	8.207160e-05	2.422345e-04	1.544969e-04	2.310603e-03
0.0478966     	1.677032e-03	2.585120e-04	8.224449e-05	2.426256e-04	1.550138e-04	1.694664e-01
0.0479693     	2.036173e-03	2.560968e-04	8.153231e-05	2.403716e-04	1.527574e-04	5.511346e-03
0.048042      	1.059693e-02	2.619754e-04	8.433783e-05	2.495795e-04	1.568942e-04	4.445382e-01
0.0481142     	1.700550e-03	2.534921e-04	8.077829e-05	2.381198e-04	1.510951e-04	7.017535e-03
0.0481857     	7.955349e-03	2.532275e-04	8.115148e-05	2.388326e-04	1.506225e-04	1.473290e-01
0.0482573     	6.527409e-03	2.549809e-04	8.184224e-05	2.424509e-04	1.510191e-04	1.207152e-01
0.0483285     	1.711112e-03	2.475122e-04	7.893178e-05	2.326194e-04	1.471339e-04	8.322983e-02
0.0484003     	2.075127e-03	2.517005e-04	8.031951e-05	2.366229e-04	1.493618e-04	6.353635e-03
0.0484716     	2.168576e-03	2.516296e-04	8.064172e-05	2.370215e-04	1.490171e-04	1.048611e-01
0.0485434     	9.984462e-03	2.546627e-04	8.203139e-05	2.414793e-04	1.515096e-04	1.528459e-01
0.0486151     	1.588986e-03	2.476723e-04	7.915841e-05	2.330542e-04	1.464674e-04	2.209308e-03
0.0486866     	8.228028e-03	2.571519e-04	8.241554e-05	2.431502e-04	1.511047e-04	3.443737e-02
0.0487584     	4.069386e-03	2.485000e-04	7.958029e-05	2.344680e-04	1.467011e-04	1.628056e-02
0.0488299     	4.880832e-03	2.513430e-04	8.074078e-05	2.378857e-04	1.480954e-04	6.534748e-02
0.0489024     	3.033747e-03	2.524467e-04	8.095904e-05	2.387601e-04	1.488320e-04	4.495482e-03
0.0489747     	8.602940e-04	2.512570e-04	8.035578e-05	2.363555e-04	1.477472e-04	1.015191e-02
0.0490472     	2.024957e-03	2.517549e-04	8.058608e-05	2.368568e-04	1.481566e-04	6.126796e-03
0.0491199     	8.888863e-04	2.521445e-04	8.071579e-05	2.371643e-04	1.481387e-04	5.548776e-03
0.0491928     	5.327709e-03	2.531075e-04	8.151831e-05	2.394787e-04	1.505956e-04	1.505733e-01
0.049266      	1.151329e-03	2.528246e-04	8.099010e-05	2.379041e-04	1.482977e-04	8.817237e-04
0.0493392     	1.892249e-03	2.522833e-04	8.084849e-05	2.374198e-04	1.479209e-04	2.384316e-03
0.0494123     	7.425196e-03	2.537998e-04	8.178591e-05	2.402698e-04	1.484611e-04	5.322227e-02
0.0494851     	3.643731e-03	2.493499e-04	7.999085e-05	2.346472e-04	1.456077e-04	1.229139e-03
0.0495567     	1.094626e-02	2.482924e-04	8.035013e-05	2.358797e-04	1.448318e-04	9.671437e-01
0.0496299     	2.051587e-03	2.524787e-04	8.111205e-05	2.379467e-04	1.471257e-04	9.265182e-04
0.0497025     	1.270690e-03	2.474275e-04	7.934512e-05	2.324973e-04	1.444451e-04	4.145786e-03
0.0497749     	2.599962e-03	2.485005e-04	7.984789e-05	2.339204e-04	1.454533e-04	1.017687e-02
0.0498474     	8.843162e-03	2.492377e-04	8.063221e-05	2.356736e-04	1.481815e-04	9.987214e-01
0.0499204     	3.365360e-03	2.475287e-04	7.971039e-05	2.340215e-04	1.444597e-04	7.679115e-01
0.0499931     	8.999146e-03	2.457709e-04	7.904800e-05	2.313934e-04	1.430425e-04	1.406075e-02
0.0500657     	3.563766e-03	2.505946e-04	8.072645e-05	2.363287e-04	1.453817e-04	6.930869e-03
0.0501389     	6.028881e-03	2.503233e-04	8.053539e-05	2.356643e-04	1.448135e-04	1.468551e-02
0.050212      	9.793654e-03	2.515160e-04	8.103558e-05	2.346059e-04	1.475474e-04	2.794252e-01
0.0502859     	3.468906e-03	2.485780e-04	8.001591e-05	2.342417e-04	1.437869e-04	8.930850e-03
0.0503588     	1.886576e-02	2.549245e-04	8.259901e-05	2.430834e-04	1.464008e-04	9.751029e-01
0.0504306     	1.727102e-03	2.419933e-04	7.768720e-05	2.272538e-04	1.401899e-04	1.532468e-02
0.050503      	1.433129e-02	2.584326e-04	8.360548e-05	2.440028e-04	1.484698e-04	4.418229e-02
0.0505762     	2.210671e-02	2.476936e-04	8.013824e-05	2.342552e-04	1.453570e-04	1.843644e-01
0.050648      	5.646234e-03	2.423964e-04	7.822547e-05	2.290028e-04	1.399407e-04	2.449366e-01
0.0507193     	2.063581e-03	2.425311e-04	7.790858e-05	2.278581e-04	1.398255e-04	4.685267e-03
0.0507914     	1.293615e-02	2.468042e-04	7.997398e-05	2.332448e-04	1.413196e-04	2.206127e-01
0.0508639     	2.778498e-03	2.456076e-04	7.886475e-05	2.303120e-04	1.410022e-04	9.736266e-04
0.0509358     	4.354105e-03	2.423063e-04	7.793822e-05	2.275878e-04	1.393827e-04	2.911578e-02
0.0510079     	1.936948e-03	2.443340e-04	7.839677e-05	2.287338e-04	1.403072e-04	4.033566e-02
0.0510804     	4.785456e-03	2.456640e-04	7.914462e-05	2.320578e-04	1.406675e-04	2.662132e-01
0.0511532     	4.392124e-03	2.470352e-04	7.951643e-05	2.315642e-04	1.410490e-04	5.738776e-03
0.0512251     	4.612358e-03	2.412719e-04	7.778078e-05	2.258199e-04	1.378476e-04	1.807026e-02
0.0512973     	2.491413e-03	2.401693e-04	7.704618e-05	2.246632e-04	1.371573e-04	3.891697e-02
0.0513701     	1.658317e-03	2.417260e-04	7.755592e-05	2.254853e-04	1.378759e-04	7.258365e-04
0.0514424     	7.629667e-03	2.485758e-04	8.021173e-05	2.328081e-04	1.416044e-04	1.599945e-02
0.0515158     	1.195620e-02	2.494201e-04	8.058330e-05	2.351226e-04	1.673645e-04	8.072007e-01
0.0515881     	1.240234e-03	2.391669e-04	7.673305e-05	2.228187e-04	1.362164e-04	8.308116e-02
0.0516597     	2.052988e-03	2.400332e-04	7.712217e-05	2.238520e-04	1.366676e-04	5.640416e-03
0.0517319     	6.387773e-03	2.427119e-04	7.864507e-05	2.285460e-04	1.375536e-04	7.604765e-02
0.0518042     	2.462969e-03	2.409022e-04	7.734603e-05	2.242708e-04	1.368868e-04	4.762958e-03
0.0518765     	3.857479e-03	2.416662e-04	7.822337e-05	2.261268e-04	1.370023e-04	6.171875e-02
0.051949      	1.621869e-03	2.413263e-04	7.754077e-05	2.245949e-04	1.368537e-04	6.378458e-03
0.0520215     	5.863780e-03	2.421238e-04	7.818002e-05	2.266196e-04	1.375341e-04	2.125460e-02
0.0520943     	1.593524e-03	2.418121e-04	7.772799e-05	2.250280e-04	1.368719e-04	5.467285e-02
0.0521672     	9.826459e-03	2.429663e-04	7.829398e-05	2.270083e-04	1.371112e-04	1.948291e-02
0.0522403     	4.300571e-03	2.413797e-04	7.774225e-05	2.250755e-04	1.364571e-04	1.410651e-02
0.0523129     	2.942030e-03	2.387538e-04	7.683366e-05	2.221987e-04	1.351366e-04	4.595071e-03
0.0523858     	1.253836e-03	2.416147e-04	7.766980e-05	2.244836e-04	1.373402e-04	4.193345e-03
0.0524592     	2.106938e-03	2.422060e-04	7.790396e-05	2.249588e-04	1.382272e-04	8.587795e-03
0.0525327     	1.051425e-03	2.421598e-04	7.788876e-05	2.247726e-04	1.369523e-04	4.082097e-04
0.0526063     	1.059518e-03	2.419423e-04	7.784395e-05	2.244923e-04	1.369211e-04	2.127739e-02
0.05268       	3.369047e-03	2.424113e-04	7.812600e-05	2.252124e-04	1.369364e-04	2.725992e-02
0.0527537     	1.738889e-03	2.419545e-04	7.793824e-05	2.247616e-04	1.366614e-04	1.585743e-02
0.0528274     	3.195448e-03	2.437334e-04	7.852671e-05	2.263732e-04	1.375786e-04	8.347530e-03
0.0529014     	4.453418e-03	2.420081e-04	7.901600e-05	2.255924e-04	1.371799e-04	9.173384e-01
0.0529754     	2.404142e-03	2.394798e-04	7.722986e-05	2.224617e-04	1.354132e-04	5.996807e-03
0.0530485     	7.249944e-03	2.391687e-04	7.743875e-05	2.230707e-04	1.355639e-04	3.664242e-02
0.0531216     	3.858370e-03	2.395463e-04	7.744953e-05	2.233658e-04	1.352934e-04	1.111488e-02
0.0531949     	1.867721e-03	2.394276e-04	7.719123e-05	2.222457e-04	1.348726e-04	9.718778e-02
0.053268      	1.226952e-02	2.410773e-04	7.818937e-05	2.236228e-04	1.366114e-04	9.821632e-02
0.0533413     	1.943915e-03	2.386523e-04	7.741710e-05	2.227229e-04	1.339155e-04	1.872759e-02
0.0534143     	8.635884e-04	2.368147e-04	7.645383e-05	2.198797e-04	1.328811e-04	7.818247e-03
0.0534875     	9.429596e-03	2.417080e-04	7.853326e-05	2.266848e-04	1.352553e-04	5.211352e-02
0.0535615     	5.468591e-03	2.375658e-04	7.728685e-05	2.219373e-04	1.402343e-04	3.165916e-01
0.0536343     	1.503673e-03	2.360603e-04	7.651810e-05	2.202660e-04	1.321396e-04	1.352971e-02
0.0537069     	7.556878e-03	2.368778e-04	7.679358e-05	2.211343e-04	1.330084e-04	1.017334e-02
