# Residuals   
# Time        	p             	Ux            	Uy            	Uz            	k             
0.0913389     	6.634531e-04	3.177182e-04	1.168370e-04	3.198998e-04	7.467437e-08
0.0914106     	6.497358e-04	3.174718e-04	1.168547e-04	3.197397e-04	7.468106e-08
0.0914822     	6.491519e-04	3.172532e-04	1.168743e-04	3.195435e-04	7.468818e-08
0.0915538     	6.583482e-04	3.170351e-04	1.168974e-04	3.193908e-04	7.469541e-08
0.0916255     	6.680369e-04	3.168336e-04	1.169179e-04	3.192302e-04	7.470321e-08
0.0916971     	6.685231e-04	3.166585e-04	1.169329e-04	3.190622e-04	7.471167e-08
0.0917687     	6.220483e-04	3.164663e-04	1.169556e-04	3.189199e-04	7.472021e-08
0.0918404     	6.503857e-04	3.163024e-04	1.169736e-04	3.187285e-04	7.472844e-08
0.091912      	6.481524e-04	3.161727e-04	1.169985e-04	3.185658e-04	7.473656e-08
0.0919837     	6.374595e-04	3.160483e-04	1.170318e-04	3.184112e-04	7.474459e-08
0.0920553     	6.375909e-04	3.159015e-04	1.170526e-04	3.182029e-04	7.475225e-08
0.0921269     	6.444288e-04	3.157337e-04	1.170766e-04	3.180393e-04	7.476002e-08
0.0921986     	6.435046e-04	3.155802e-04	1.170966e-04	3.178567e-04	7.476825e-08
0.0922702     	6.494784e-04	3.154611e-04	1.171266e-04	3.177367e-04	7.477661e-08
0.0923418     	6.447505e-04	3.153132e-04	1.171641e-04	3.175656e-04	7.478474e-08
0.0924135     	6.170973e-04	3.151723e-04	1.171994e-04	3.174061e-04	7.479298e-08
0.0924851     	6.462007e-04	3.150507e-04	1.172431e-04	3.172577e-04	7.480150e-08
0.0925568     	6.589402e-04	3.149594e-04	1.172952e-04	3.171291e-04	7.480987e-08
0.0926284     	6.534298e-04	3.148506e-04	1.173222e-04	3.169669e-04	7.481809e-08
0.0927        	6.282870e-04	3.147672e-04	1.173734e-04	3.168567e-04	7.482645e-08
0.0927717     	6.434243e-04	3.146882e-04	1.174197e-04	3.167052e-04	7.483468e-08
0.0928433     	6.449754e-04	3.146331e-04	1.174599e-04	3.165677e-04	7.484279e-08
0.092915      	6.591525e-04	3.145924e-04	1.175245e-04	3.164143e-04	7.485087e-08
0.0929866     	6.302977e-04	3.145233e-04	1.175644e-04	3.162728e-04	7.485961e-08
0.0930583     	6.522010e-04	3.144821e-04	1.176209e-04	3.161194e-04	7.486872e-08
0.0931299     	6.536789e-04	3.144348e-04	1.176732e-04	3.159960e-04	7.487760e-08
0.0932016     	7.025325e-04	3.143317e-04	1.177291e-04	3.158707e-04	7.488673e-08
0.0932732     	6.902885e-04	3.143118e-04	1.177849e-04	3.157428e-04	7.489574e-08
0.0933449     	6.694124e-04	3.142615e-04	1.178292e-04	3.155954e-04	7.490477e-08
0.0934165     	6.400880e-04	3.142450e-04	1.178690e-04	3.154705e-04	7.491385e-08
0.0934882     	6.268705e-04	3.141944e-04	1.179111e-04	3.153002e-04	7.492266e-08
0.0935599     	6.434496e-04	3.141774e-04	1.179579e-04	3.151536e-04	7.493162e-08
0.0936315     	6.424500e-04	3.141753e-04	1.179902e-04	3.149838e-04	7.494104e-08
0.0937032     	6.821864e-04	3.141671e-04	1.180298e-04	3.148864e-04	7.495051e-08
0.0937748     	6.792260e-04	3.141887e-04	1.180696e-04	3.147421e-04	7.495976e-08
0.0938465     	6.615252e-04	3.141908e-04	1.181095e-04	3.145970e-04	7.496929e-08
0.0939182     	6.541786e-04	3.142081e-04	1.181576e-04	3.144931e-04	7.497903e-08
0.0939898     	6.469611e-04	3.142510e-04	1.181979e-04	3.143651e-04	7.498880e-08
0.0940615     	6.331513e-04	3.142979e-04	1.182506e-04	3.142586e-04	7.499815e-08
0.0941332     	6.420721e-04	3.143371e-04	1.183007e-04	3.141583e-04	7.500726e-08
0.0942049     	6.559664e-04	3.143537e-04	1.183598e-04	3.140535e-04	7.501663e-08
0.0942765     	6.691757e-04	3.144156e-04	1.184169e-04	3.140057e-04	7.502589e-08
0.0943482     	6.616725e-04	3.144648e-04	1.184711e-04	3.139606e-04	7.503507e-08
0.0944199     	6.505163e-04	3.145029e-04	1.185309e-04	3.138693e-04	7.504395e-08
0.0944916     	6.331641e-04	3.145760e-04	1.185945e-04	3.137930e-04	7.505270e-08
0.0945632     	6.531674e-04	3.146506e-04	1.186634e-04	3.137008e-04	7.506117e-08
0.0946349     	6.601573e-04	3.147534e-04	1.187287e-04	3.136352e-04	7.506978e-08
0.0947066     	6.718194e-04	3.148103e-04	1.188036e-04	3.135737e-04	7.507832e-08
0.0947783     	6.439894e-04	3.148864e-04	1.188648e-04	3.134859e-04	7.508719e-08
0.09485       	6.303896e-04	3.149270e-04	1.189296e-04	3.134076e-04	7.509596e-08
0.0949216     	6.660809e-04	3.150293e-04	1.189852e-04	3.133115e-04	7.510512e-08
0.0949933     	6.564793e-04	3.151080e-04	1.190352e-04	3.132031e-04	7.511477e-08
0.095065      	6.810955e-04	3.151748e-04	1.191017e-04	3.131251e-04	7.512476e-08
0.0951367     	6.442829e-04	3.152603e-04	1.191645e-04	3.130244e-04	7.513483e-08
0.0952083     	6.424977e-04	3.153455e-04	1.192336e-04	3.129682e-04	7.514486e-08
0.09528       	6.941560e-04	3.154772e-04	1.193105e-04	3.128717e-04	7.515472e-08
0.0953517     	6.626994e-04	3.155957e-04	1.193786e-04	3.127623e-04	7.516430e-08
0.0954234     	6.468561e-04	3.157348e-04	1.194658e-04	3.126377e-04	7.517379e-08
0.095495      	6.268630e-04	3.159049e-04	1.195283e-04	3.125353e-04	7.518335e-08
0.0955667     	6.782372e-04	3.160377e-04	1.196065e-04	3.124528e-04	7.519302e-08
0.0956384     	6.577343e-04	3.161869e-04	1.196929e-04	3.123491e-04	7.520260e-08
0.0957101     	6.369686e-04	3.163104e-04	1.197706e-04	3.122475e-04	7.521212e-08
0.0957817     	6.798127e-04	3.164324e-04	1.198477e-04	3.121674e-04	7.522174e-08
0.0958534     	6.593905e-04	3.165302e-04	1.199248e-04	3.120740e-04	7.523164e-08
0.0959251     	6.615659e-04	3.166486e-04	1.200013e-04	3.119896e-04	7.524177e-08
0.0959967     	6.508339e-04	3.167711e-04	1.200741e-04	3.118715e-04	7.525162e-08
0.0960684     	6.629258e-04	3.169513e-04	1.201432e-04	3.117715e-04	7.526165e-08
0.0961401     	7.048865e-04	3.170958e-04	1.202059e-04	3.117009e-04	7.527169e-08
0.0962117     	6.601585e-04	3.172860e-04	1.202748e-04	3.116203e-04	7.528193e-08
0.0962834     	6.590282e-04	3.174431e-04	1.203436e-04	3.115666e-04	7.529228e-08
0.0963551     	6.516910e-04	3.176159e-04	1.204047e-04	3.115226e-04	7.530262e-08
0.0964267     	6.654884e-04	3.177905e-04	1.204679e-04	3.114800e-04	7.531297e-08
0.0964984     	6.521265e-04	3.179726e-04	1.205321e-04	3.114112e-04	7.532385e-08
0.09657       	6.299892e-04	3.181500e-04	1.206011e-04	3.113208e-04	7.533479e-08
0.0966417     	6.668221e-04	3.182980e-04	1.206704e-04	3.112592e-04	7.534557e-08
0.0967134     	6.516639e-04	3.184490e-04	1.207404e-04	3.111887e-04	7.535653e-08
0.096785      	6.614335e-04	3.186055e-04	1.208052e-04	3.111117e-04	7.536705e-08
0.0968567     	6.575472e-04	3.187618e-04	1.208740e-04	3.110263e-04	7.537760e-08
0.0969283     	6.718562e-04	3.189438e-04	1.209525e-04	3.109619e-04	7.538833e-08
0.097         	6.670548e-04	3.191584e-04	1.210204e-04	3.109507e-04	7.539925e-08
0.0970716     	6.449625e-04	3.193881e-04	1.211155e-04	3.109561e-04	7.541015e-08
0.0971433     	6.328845e-04	3.195794e-04	1.211911e-04	3.109170e-04	7.542085e-08
0.097215      	6.672158e-04	3.197970e-04	1.212798e-04	3.109084e-04	7.543178e-08
0.0972866     	6.552601e-04	3.199768e-04	1.213605e-04	3.108861e-04	7.544319e-08
0.0973583     	6.522249e-04	3.201563e-04	1.214427e-04	3.108273e-04	7.545488e-08
0.0974299     	6.689050e-04	3.203423e-04	1.215148e-04	3.107589e-04	7.546635e-08
0.0975016     	6.534833e-04	3.205579e-04	1.215926e-04	3.106592e-04	7.547756e-08
0.0975732     	6.668211e-04	3.208131e-04	1.216595e-04	3.105667e-04	7.548925e-08
0.0976449     	6.454339e-04	3.210363e-04	1.217314e-04	3.104993e-04	7.550139e-08
0.0977165     	6.587678e-04	3.212521e-04	1.217984e-04	3.104316e-04	7.551368e-08
0.0977882     	6.647555e-04	3.214990e-04	1.218673e-04	3.103731e-04	7.552589e-08
0.0978599     	6.546605e-04	3.217052e-04	1.219367e-04	3.103536e-04	7.553786e-08
0.0979315     	7.000822e-04	3.218867e-04	1.220199e-04	3.103618e-04	7.554982e-08
0.0980032     	6.346052e-04	3.220751e-04	1.220946e-04	3.103604e-04	7.556162e-08
0.0980748     	6.978763e-04	3.222950e-04	1.221764e-04	3.103319e-04	7.557343e-08
0.0981465     	6.671846e-04	3.224908e-04	1.222585e-04	3.102621e-04	7.558525e-08
0.0982182     	6.676484e-04	3.227051e-04	1.223446e-04	3.101949e-04	7.559749e-08
0.0982898     	6.645733e-04	3.229402e-04	1.224319e-04	3.101131e-04	7.561029e-08
0.0983615     	6.593878e-04	3.231506e-04	1.225105e-04	3.100321e-04	7.562318e-08
0.0984332     	6.612110e-04	3.233779e-04	1.225967e-04	3.099795e-04	7.563618e-08
0.0985048     	6.449115e-04	3.235773e-04	1.226784e-04	3.098926e-04	7.564934e-08
0.0985765     	6.545736e-04	3.237901e-04	1.227695e-04	3.098215e-04	7.566279e-08
0.0986482     	6.857428e-04	3.239919e-04	1.228391e-04	3.097627e-04	7.567580e-08
0.0987198     	6.305282e-04	3.241637e-04	1.229137e-04	3.096988e-04	7.568929e-08
0.0987915     	6.431308e-04	3.243830e-04	1.229954e-04	3.096581e-04	7.570332e-08
0.0988632     	6.763911e-04	3.246035e-04	1.230732e-04	3.096594e-04	7.562183e-08
0.0989348     	6.651477e-04	3.247982e-04	1.231411e-04	3.096269e-04	7.563521e-08
0.0990065     	6.875753e-04	3.250051e-04	1.232010e-04	3.096249e-04	7.564894e-08
0.0990782     	6.345497e-04	3.251908e-04	1.232632e-04	3.096031e-04	7.566206e-08
0.0991499     	6.472771e-04	3.253837e-04	1.233202e-04	3.095877e-04	7.567465e-08
0.0992216     	6.606658e-04	3.256044e-04	1.233782e-04	3.095661e-04	7.568765e-08
0.0992932     	6.846565e-04	3.258214e-04	1.234510e-04	3.095696e-04	7.570124e-08
0.0993649     	6.988877e-04	3.260176e-04	1.235174e-04	3.095946e-04	7.571473e-08
0.0994366     	6.874540e-04	3.262097e-04	1.235897e-04	3.096565e-04	7.572810e-08
0.0995083     	6.815942e-04	3.264177e-04	1.236603e-04	3.097025e-04	7.574109e-08
0.09958       	6.630474e-04	3.266371e-04	1.237282e-04	3.097668e-04	7.575410e-08
0.0996517     	7.031907e-04	3.268697e-04	1.237928e-04	3.097990e-04	7.576737e-08
0.0997234     	7.140008e-04	3.270948e-04	1.238675e-04	3.098120e-04	7.578068e-08
0.099795      	6.669553e-04	3.273345e-04	1.239470e-04	3.098426e-04	7.579440e-08
0.0998667     	6.699241e-04	3.275382e-04	1.240196e-04	3.099027e-04	7.580851e-08
0.0999384     	6.719136e-04	3.277043e-04	1.240987e-04	3.099765e-04	7.582293e-08
